,title,lyrics,artists,date,rank,cnt
0,How Deep Is Your Love,"[Verse 1: Ina Wroldsen]
I want you to breathe me
Let me be your air
Let me roam your body freely
No inhibition, no fear

[Chorus: Ina Wroldsen]
How deep is your love?
Is it like the ocean?
What devotion are you?
How deep is your love?
Is it like nirvana?
Hit me harder again
How deep is your love?
How deep is your love?
How deep is your love?
How deep is your love?
How deep is your love?
(How deep is your love?)
How deep is your love?
How deep is your love?
Is it like the ocean?
Pull me closer again
How deep is your love?
How deep is your love?

[Verse 2: Ina Wroldsen]
Open up my eyes and
Tell me who I am
Let me in on all your secrets
No inhibition, no sin

[Chorus: Ina Wroldsen]
How deep is your love?
Is it like the ocean?
What devotion are you?
How deep is your love?
Is it like nirvana?
Hit me harder again
How deep is your love?
How deep is your love?
How deep is your love?
How deep is your love?
(How deep is your love?)
How deep is your love?
How deep is your love?
How deep is your love?
How deep is your love?
How deep is your love?
How deep is your love?
How deep is your love?
How deep is your love?
How deep is your love?
How deep is your love?
Is it like the ocean?
Pull me closer again
How deep is your love?
How deep is your love?
How deep is your love?

[Bridge: Vocoder (Ina Wroldsen)]
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?
(How deep is your love?)
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?
(How deep is your love?)
So tell me, how deep is your love? Can it go deeper?
(Pull me closer, again)
So tell me, how deep is your love?
(How deep is your love?
How deep is your love?
How deep is your love?)

[Outro: Vocoder (Ina Wroldsen)]
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?
(How deep is your love?)
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?

[Produced by Calvin Harris & Disciples]",Calvin Harris,1977,"[1, 1, 2, 3, 3, 3, 6, 9, 11, 15, 20, 24, 34, 49, 83]",15
1,You Light Up My Life,"[Verse 1]
So many nights
I'd sit by my window
Waiting for someone
To sing me his song

So many dreams
I've kept deep inside me
Alone in the dark
But now you've come along

[Chorus]
And you
Light up my life
You give me hope
To carry on
You light up my days
And fill my nights
With song

[Verse 2]
Rolling at sea
Adrift on the water
Could it be finally
I'm turning for home?
Finally, a chance
To say, ""Hey, I love you,""
Never again
To be all alone

[Chorus] x2

[Outro]
It can't be wrong
When it feels so right
'Cause you
You light up my life",Debby Boone,1977,"[2, 2, 1, 1, 1, 80, 1, 80, 1, 82, 1, 86, 1, 1, 1, 1, 3, 15, 21, 35, 58, 71]",22
2,Blue Bayou,"[Intro]

[Verse 1]
I feel so bad I got a worried mind
I'm so lonesome all the time
Since I left my baby behind
On Blue Bayou

[Pre-Chorus]
Saving nickels, saving dimes
Working till the sun don't shine
Looking forward to happier times
On Blue Bayou

[Chorus]
I'm going back someday
Come what may
To Blue Bayou
Where the folks are fine
And the world is mine
On Blue Bayou

[Post-Chorus]
Where those fishing boats
With their sails afloat
If I could only see
That familiar sunrise
Through sleepy eyes
How happy I'd be

[Verse 2]
Gonna see my baby again
Gonna be with some of my friends
Maybe I'll feel better again
On Blue Bayou

[Pre-Chorus]
Saving nickels saving dimes
Working till the sun don't shine
Looking forward to happier times
On Blue Bayou

[Chorus]
I'm going back someday
Come what may
To Blue Bayou
Where the folks are fine
And the world is mine
On Blue Bayou

[Post-Chorus]
Where those fishing boats
With their sails afloat
If I could only see
That familiar sunrise
Through sleepy eyes
How happy I'd be

[Guitar Solo]

[Verse 3]
Oh that boy of mine
By my side
The silver moon
And the evening tide
Oh some sweet day
Gonna take away
This hurting inside

[Outro]
Well I'll never be blue
My dreams come true
On Blue Bayou",Linda Ronstadt,1977,"[3, 3, 3, 4, 5, 8, 9, 11, 16, 21, 32, 36, 40, 51, 64, 74, 84]",17
3,(Every Time I Turn Around) Back In Love Again,"Every time I move, I lose
When I look I'm in
And every time I turn around
I'm back in love

I get mixed emotions
It's the way my feelings flow
Excuse me I'm only human
Sometimes I, I just don't know

Every time I move, I lose
When I look I'm in
And every time I turn around
I'm back in love again

(Do, do, do, do, do)
Back in love again
(Do, do, do, do, do)
Back in love

When you put your arms around me
I feel so satisfied
I want to love you forever
I just can't, I can't decide

Every time I move, I lose
When I look I'm in
And every time I turn around
I'm back in love again

(Right back, right back in love again)
Alright
(Seems like, seems like)
Back in love again

Now it's your lover
I know it's hard just to be a friend
That's something else I discovered
I guess, I just don't ever want it to end

Every time I move, I lose
When I look I'm in
And every time I turn around
I'm back in love again

(Right back, right back in love again)
(Seems like, seems like)
That I'm back in love again
(Right back, right back in love again)
Alright, I'm back in love again
(Seems like, seems like)

I just don't believe it
Back in love again
(Right back, I'm back)
I can't believe it
(Right back, I'm back)
Every time I turn around
Back in love again
(Right back, I'm back)

I get so many mixed emotions
I'm back in love again
(Right back, I'm back)
Every time I turn around
Oh, my love, Jones coming down
Back in love again
(Right back, I'm back)

Alright, alright, alright
(I'm back, I'm back)
Help me, help me, help me back in love
(I'm back, I'm back)
Oh yeah, back in love again
(Right back, I'm back)
I get so many mixed emotions, yes I do",LTD,1977,"[4, 4, 6, 8, 10, 11, 24, 35, 42, 52, 64, 88]",12
4,It's So Easy,"[Verse 1]
I see your sister in her Sunday dress
She's out to please, she pouts her best
She's out to take, no need to try
She's ready to make

[Chorus]
It's so easy, easy
When everybody's trying to please me, babe
It's so easy, easy
When everybody's trying to please me

[Verse 2]
Cars are crashing every night
I drink and drive everything's in sight
I make the fire, but I miss the firefight
I hit the bullseye every night

[Chorus]
It's so easy, easy
When everybody's trying to please me, babe
It's so easy, easy
When everybody's trying to please me

[Post-Chorus]
It's so easy
But nothing seems to please me
It all fits so right
When I fade into the night
See me hit you, you fall down, huh

[Verse 3]
I see you standing there
You think you're so cool
Why don't you just
Fuck off

[Guitar Solo]

[Verse 4]
You get nothing for nothing if that's what ya do
Turn around, bitch, I got a use for you
Besides, you ain't got nothing better to do
And I'm bored

[Chorus]
It's so easy, easy
When everybody's trying to please me, babe
Yeah, it's so easy, easy
When everybody's trying to please me

[Post-Chorus]
It's so easy
But nothing seems to please me
It all fits so right
When I fade into the night
So come with me
Don't ask me where 'cause I don't know
I try to please you
I ain't got no money, but it goes to show

[Chorus]
It's so easy, so fucking easy
It's so easy, so damn easy
It's so easy, oh, so fucking easy
It's so easy, yeah, so easy

[Outro]
It's so easy, so fucking easy
It's so easy, yeah!",Guns N’ Roses,1977,"[5, 5, 5, 5, 9, 10, 16, 22, 29, 34, 49, 65, 77]",13
5,Baby Come Back,"[Verse 1]
Spendin' all my nights, all my money goin' out on the town
Doin' anythin' just to get you off of my mind
But when the mornin' comes, I'm right back where I started again
And tryin' to forget you is just a waste of time

[Chorus]
Baby come back, any kind of fool could see
There was somethin' in everything about you
Baby come back, you can blame it all on me
I was wrong and I just can't live without you

[Verse 2]
All day long, I'm wearin' a mask of false bravado
Tryin' to keep up a smile that hides a tear
But as the sun goes down, I get that empty feelin' again
How I wish to God that you were here

[Chorus]
Baby come back, oh baby, any kind of fool could see
There was somethin' in everything about you
Baby come back, you can blame it all on me
I was wrong and I just can't live without you, oh

[Bridge]
Now that I put it all together, oh-oh
Give me the chance to make you see
Have you used up all the love in your heart?
Nothing left for me? Ain't there nothing left for me?

[Chorus]
Baby come back, oh darling, any kind of fool could see
There was somethin' in everything about you
Baby come back, listen baby, you can blame it all on me
I was wrong and I just can't live without you
I was wrong and I just can't live",Player,1977,"[6, 6, 8, 11, 13, 17, 38, 42, 47, 50, 55, 68, 80, 90]",14
6,Don't It Make My Brown Eyes Blue,"Don't know when I've been so blue
Don't know what's come over you
You've found someone new
And don't it make my brown eyes blue

I'll be fine when you're gone
I'll just cry all night long, say it isn't true
And don't it make my brown eyes blue

Tell me no secrets, tell me some lies
Give me no reasons, give me alibis
Tell me you love me and don't let me cry
Say anything but don't say goodbye

I didn't mean to treat you bad
Didn't know just what I had
But honey now I do
And don't it make my brown eyes
Don't it make my brown eyes
Don't it make my brown eyes blue

Don't it make my brown eyes
Don't it make my brown eyes
Don't it make my brown eyes blue",Crystal Gayle,1977,"[7, 7, 4, 2, 2, 2, 3, 5, 8, 10, 12, 13, 20, 34, 38, 42, 48, 59, 70, 80, 90]",21
7,Here You Come Again,"[Verse 1]
Here you come again
Just when I'd begun to get myself together
You waltz right in the door
Just like you've done before
And wrap my heart 'round your little finger

[Verse 2]
Here you come again
Just when I'm about to make it work without you
You look into my eyes
And lie those pretty lies
And pretty soon I'm wondering' how I came to doubt you

[Chorus]
All you got to do is smile that smile
And there go all my defenses
Just leave it up to you and in a little while
You're messing' up my mind and filling' up my senses

[Verse 3]
Here you come again
Looking' better than a body has a right to
And shaking' me up so that all I really know
Is here you come again
And here I go

[Instrumental Interlude]

[Chorus]
All you got to do is smile that smile
And there go all my defenses
Just leave it up to you and in a little while
You're messing' up my mind and filling' up my senses

[Verse 4]
Here you come again
Looking' better than a body has a right to
And shaking' me up so
That all I really know
Is here you come again
And here I go
Here I go
And here I go
And here I go
Here you come again
And here I go
Here I go
And here I go
Here I go",Dolly Parton,1977,"[8, 8, 10, 12, 15, 24, 30, 37, 49, 59, 71, 82]",12
8,Sentimental Lady,"[Verse 1]
You are here and warm
But I could look away and you'd be gone
'Cause we live in a time
When meaning falls in splinters from our lives
And that's why I've traveled far
'Cause I come so together where you are

[Bridge]
Yes, and all of the things that I said that I wanted
Come rushing by in my head when I'm with you
Fourteen joys and a will to be merry
All of the things that they say are very

[Chorus]
Sentimental gentle wind
Blowing through my life again
Sentimental lady, gentle one (All I need is you)
Sentimental gentle wind
Blowing through my life again
Sentimental lady, gentle one

Ooh, sentimental lady

[Verse 2]
Yes, and all of the things that I said that I wanted
Come rushing by in my head when I'm with you
Fourteen joys and a will to be merry
All of the things that they say are very

[Chorus]
Sentimental gentle wind
Blowing through my life again
Sentimental lady, gentle one (All I need is you)
Sentimental gentle wind
Blowing through my life again
Sentimental lady, gentle one (All I need is you)

[Verse 1]
All of the things that I said that I wanted
Come rushing by in my head when I'm with you
Fourteen joys and a will to be merry
All of the things that they say are very (All I need is you)

All of the things that I said that I wanted
Come rushing by in my head when I'm with you",Bob Welch,1977,"[9, 9, 11, 13, 16, 21, 32, 45, 52, 64, 75, 90]",12
9,Slip Slidin' Away,"Slip slidin' away
Slip slidin' away
You know the nearer your destination
The more you're slip slidin' away

I know a man
He came from my home town
He wore his passion for his woman
Like a thorny crown
He said Dolores
I live in fear
My love for you's so overpowering
I'm afraid that I will disappear

Slip slidin' away
Slip slidin' away
You know the nearer your destination
The more you're slip slidin' away

I know a woman
Became a wife
These are the very words she uses
To describe her life
She said a good day
Ain't got no rain
She said a bad day's when I lie in bed
And think of things that might have been

Slip slidin' away
Slip slidin' away
You know the nearer your destination
The more you're slip slidin' away

And I know a fa-ther
Who had a son
He longed to tell him all the reasons
For the things he'd done
He came a long way
Just to explain
He kissed his boy as he lay sleeping
Then he turned around and headed home again

Slip slidin' away
Slip slidin' away
You know the nearer your destination
The more you're slip slidin' away

God only knows
God makes his plan
The information's unavailable
To the mortal man
We work our jobs
Collect our pay
Believe we're gliding down the highway
When in fact we're slip slidin' away

Slip slidin' away
Slip slidin' away
You know the nearer your destination
The more you're slip slidin' away

Slip slidin' away
You know the nearer your destination
The more you're slip slidin' away",Paul Simon,1977,"[10, 10, 13, 15, 17, 22, 26, 30, 35, 45, 63, 81]",12
