,title,lyrics,artists,date,rank,cnt
0,Single Ladies (Put A Ring On It),"[Produced by Beyoncé, The-Dream & Tricky Stewart]

[Intro]
All the single ladies (All the single ladies)
All the single ladies (All the single ladies)
All the single ladies (All the single ladies)
All the single ladies
Now put your hands up

[Verse 1]
Up in the club (club), just broke up (up)
I’m doing my own little thing
Decided to dip (dip), but now you wanna trip (trip)
'Cause another brother noticed me
I’m up on him (him), he up on me (me)
Don’t pay him any attention
Cried my tears (tears), for three good years (years)
You can’t be mad at me

[Chorus]
'Cause if you like it, then you shoulda put a ring on it
If you like it, then you shoulda put a ring on it
Don’t be mad once you see that he want it
If you like it, then you shoulda put a ring on it
Whoa, oh, oh, oh, oh-oh, oh, oh, oh, oh, oh, oh
Whoa, oh, oh, oh, oh-oh, oh, oh, oh, oh, oh, oh
'Cause if you like it, then you shoulda put a ring on it
If you like it, then you shoulda put a ring on it
Don’t be mad once you see that he want it
If you like it, then you shoulda put a ring on it

[Verse 2]
I got gloss on my lips (lips), a man on my hips (hips)
Hold me tighter than my Deréon jeans
Acting up (up), drink in my cup (cup)
I can't care less what you think
I need no permission, did I mention?
Don’t pay him any attention
'Cause you had your turn (turn)
But now you gon' learn
What it really feels like to miss me

[Chorus]
'Cause if you like it, then you shoulda put a ring on it
If you like it, then you shoulda put a ring on it
Don’t be mad once you see that he want it
If you like it, then you shoulda put a ring on it
Whoa, oh, oh, oh, oh-oh, oh, oh, oh, oh, oh, oh
Whoa, oh, oh, oh, oh-oh, oh, oh, oh, oh, oh, oh
'Cause if you like it, then you shoulda put a ring on it
If you like it, then you shoulda put a ring on it
Don’t be mad once you see that he want it
If you like it, then you shoulda put a ring on it
Whoa, oh, oh, oh, oh-oh, oh, oh, oh, oh, oh, oh
Whoa, oh, oh, oh, oh-oh, oh, oh, oh, oh, oh, oh

[Bridge]
Don't treat me to the things of the world
I’m not that kind of girl
Your love is what I prefer, what I deserve
Here’s a man that makes me, then takes me
And delivers me to a destiny, to infinity and beyond
Pull me into your arms
Say I’m the one you want
If you don’t, you’ll be alone
And like a ghost, I’ll be gone

[Bridge]
All the single ladies (All the single ladies)
All the single ladies (All the single ladies)
All the single ladies (All the single ladies)
All the single ladies
Now put your hands up
Whoa, oh, oh, oh, oh-oh, oh, oh, oh, oh, oh, oh
Whoa, oh, oh, oh, oh-oh, oh, oh, oh, oh, oh, oh
Whoa, oh, oh, oh

[Chorus]
'Cause if you like it, then you shoulda put a ring on it
If you like it, then you shoulda put a ring on it
Don’t be mad once you see that he want it
If you like it, then you shoulda put a ring on it
Whoa, oh, oh, oh
'Cause if you like it, then you shoulda put a ring on it
If you like it, then you shoulda put a ring on it
Don’t be mad once you see that he want it
If you like it, then you shoulda put a ring on it
Whoa, oh, oh",Beyoncé,2008,"[1, 2, 1, 2, 28, 39, 44, 56, 72]",9
1,Live Your Life,"[Sample (over intro)]
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha

[Intro: T.I.]
Ay... this a special what's happenin' to all my
All my soldiers over there in Iraq
E'rybody right here
What you need to do is be thankful for the life you got, y'knowmsayin?
Stop lookin' at what you ain't got
Start bein' thankful for what you do got
Let's give it to 'em baby girl, hey

[Chorus: Rihanna]
You're gonna be, a shinin' star
In fancy clothes, and fancy cars
And then you'll see, you're gonna go far
Cause everyone knows, just who ya are-are
So live your life (AYY! Ayyy ayyy ayyy)
You steady chasin' that paper
Just live your life (OHH! Ayyy ayyy ayyy)
Ain't got no time for no haters
Just live your life (AYY! Ayyy ayyy ayyy)
No tellin' where it'll take ya
Just live your life (OHH! Ayyy ayyy ayyy)
Cause I'm a paper chaser
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH)
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH) just livin' my life

[Verse 1: T.I.]
Hey, never mind what haters say, ignore 'em 'til they fade away
Amazing they ungrateful after all the game I gave away
Safe to say I paved the way for you cats to get paid today
You'd still be wastin' days away now had I never saved the day
Consider them my protege, homage I think they should pay
Instead of bein' gracious, they violate in a major way
I never been a hater, still, I love 'em in a crazy way
Some say they sold the yay' you know they couldn't get work on Labor Day
It ain't that black and white, it has an area the shade of gray
I'm Westside anyway, even if I left today and stayed away
Some move away to make a way, not move away cause they afraid
I brought back to the hood, and all you ever did was take away
I pray for patience but they make me wanna melt they face away
Like I once made 'em spray, now I could make 'em put the K's away
Been thuggin' all my life, can't say I don't deserve to take a break
You'd rather see me catch a case and watch my future fade away

[Chorus: Rihanna]
You're gonna be, a shinin' star
In fancy clothes, and fancy car-ars
And then you'll see, you're gonna go far
Cause everyone knows, just who ya are-are
So live your life (AYY! Ayyy ayyy ayyy)
[You steady chasin' that paper]
Just live your life (AYY! Ayyy ayyy ayyy)
Ain't got no time for no haters
Just live your life (AYY! Ayyy ayyy ayyy)
No tellin' where it'll take ya
Just live your life (OHH! Ayyy ayyy ayyy)
Cause I'm a paper chaser
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH)
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH) just livin' my life

[Verse 2: T.I.]
I'm the opposite of moderate, immaculately polished with
The spirit of a hustler and the swagger of a college kid
Allergic to the counterfeit, impartial to the politics
Articulate, but still I'll grab a nigga by the collar quick
Whoever havin' problems with their record sales just holler Tip
If that don't work and all else fails then turn around and follow Tip
I got love for the game, but ay I'm not in love with all of it
Could do without the fame, and rappers nowadays are comedy
The hootin' and the hollerin', back and forth with the arguin'
Where you from, who you know, what you make and what kind of car you in
Seems as though you lost sight of what's important when depositin'
Them checks into your bank account, and you up out of poverty
Your values is a disarray, prioritizin' horribly
Unhappy with the riches cause you're piss poor morally
Ignorin' all prior advice and forewarnin'
And we mighty full of ourselves all of a sudden, aren't we?

[Chorus: Rihanna]
You're gonna be, a shinin' star
In fancy clothes, and fancy cars
And then you'll see, you're gonna go far
Cause everyone knows, just who ya are-are
So live your life (AYY! Ayyy ayyy ayyy)
You steady chasin' that paper
Just live your life (AYY! Ayyy ayyy ayyy)
Ain't got no time for no haters
Just live your life (AYY! Ayyy ayyy ayyy)
No tellin' where it'll take ya
Just live your life (OHH! Ayyy ayyy ayyy)
Cause I'm a paper chaser
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH)
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH) just livin' my life

[Bridge: Rihanna]
Got everybody watchin' what I do, come walk in my shoes
And see the way I'm livin' if you really want to
Got my mind on my money
And I'm not goin' awayyyyyyy
So keep on gettin' your paper, and keep on climbin'
Look in the mirror, and keep on shinin' (shinin')
Until the game ends, 'til the clock stop
We gon' post up on the top spot
Livin' the life, the life
In the Windmill City got my whole team with me
The life, my life
I do it how I wanna do
I'm livin' my life, my life
I will never lose
I'm livin' my life, my life
And I'll never stop it

[Sample]
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha

[Outro: Just Blaze]
So live your life",T.I.,2008,"[2, 1, 2, 1, 1, 1, 1, 2, 2, 3, 1, 80]",12
2,Just Dance,"[Intro: Lady Gaga & Akon]
RedOne
Konvict
Gaga (Oh-oh, eh)

[Verse 1: Lady Gaga & Akon]
I've had a little bit too much, much (Oh, oh, oh-oh)
All of the people start to rush (Start to rush by)
A dizzy twister dance
Can't find my drink or man
Where are my keys?
I lost my phone, phone (Oh, oh, oh-oh)

[Pre-Chorus: Lady Gaga]
What's going on on the floor?
I love this record, baby, but I can't see straight anymore
Keep it cool
What's the name of this club?
I can't remember, but it's alright, alright

[Chorus: Lady Gaga]
Just dance
Gonna be okay
Da-da-doo-doot-n, just dance
Spin that record, babe
Da-da-doo-doot-n, just dance
Gonna be okay
Da-da-da-dance, dance, dance
Just j-j-just dance

[Verse 2: Lady Gaga & Akon]
Wish I could shut my playboy mouth (Oh, oh, oh-oh)
How'd I turn my shirt inside out? (Inside out, right)
Control your poison, babe
Roses have thorns, they say
And we're all gettin' hosed tonight (Oh, oh, oh-oh)

[Pre-Chorus: Lady Gaga]
What's going on on the floor?
I love this record, baby, but I can't see straight anymore
Keep it cool
What's the name of this club?
I can't remember, but it's alright, alright

[Chorus: Lady Gaga]
Just dance
Gonna be okay
Da-da-doo-doot-n, just dance
Spin that record, babe
Da-da-doo-doot-n, just dance
Gonna be okay
Da-da-da-dance, dance, dance
Just j-j-just dance

[Verse 3: Colby O'Donis]
When I come through on the dance floor, checking out that catalogue
Can't believe my eyes
So many women without a flaw
And I ain't gonna give it up
Steady, tryna pick it up, like a call
I'mma hit it, I'mma beat it and latch onto it until tomorrow, yeah
Shorty, I can see that you got so much energy
The way you twirling up them hips 'round and 'round
And there is no reason at all why you can't leave here with me
In the meantime, stay and let me watch you break it down

[Chorus: Lady Gaga & Akon]
And dance
Gonna be okay (Oh-oh)
Da-da-doo-doot-n, just dance (Ooh, yeah)
Spin that record, babe
Da-da-doo-doot-n, just dance (Ooh, yeah)
Gonna be okay
Da-da-doo-doot-n, just dance (Ooh, yeah)
Spin that record, babe
Da-da-doo-doot-n, just dance (Oh)
Gonna be okay
Da-da-da-dance, dance, dance (Gonna be okay, yeah)
Just j-j-just dance (Oh)

[Interlude: Akon]
(Incredible... amazing... music)
Wooo!
Let's go!

[Bridge: Lady Gaga & Akon]
Half psychotic, sick, hypnotic, got my blueprint, it's symphonic
Half psychotic, sick, hypnotic, got my blueprint, electronic
Half psychotic, sick, hypnotic, got my blueprint, it's symphonic
Half psychotic, sick, hypnotic, got my blueprint, electronic
Go!
Use your muscle, carve it out, work it, hustle
(I got it, just stay close enough to get it on)
Don't slow!
Drive it, clean it, Lysol, bleed it
Spend the last dough (I got it) in your pock-o (I got it)

[Chorus: Lady Gaga]
Just dance
Gonna be okay
Da-da-doo-doot-n, just dance
Spin that record, babe
Da-da-doo-doot-n, just dance
Gonna be okay
Da-da-doo-doot-n, just dance
Spin that record, babe
Da-da-doo-doot-n, just dance
Gonna be okay
Da-da-da-dance, dance, dance
Just j-j-just dance",Lady Gaga,2008,"[3, 4, 5, 7, 16, 21, 27, 49, 59, 60, 66, 67, 73, 75, 80, 79, 74, 87, 76]",19
3,Circus,"[Verse 1]
There's only two types of people in the world
The ones that entertain and the ones that observe
Well, baby, I'm a put-on-a-show kinda girl
Don't like the backseat, gotta be first, oh-oh
I'm like the ringleader, I call the shots (I call the shots)
I'm like a firecracker, I make it hot when I put on a show

[Pre-Chorus]
I feel the adrenaline moving through my veins
Spotlight on me, and I'm ready to break
I'm like a performer, the dance floor is my stage
Better be ready, hope that you feel the same

[Chorus]
All the eyes on me
In the center of the ring, just like a circus
When I crack that whip
Everybody gonna trip, just like a circus
Don't stand there watching me, follow me
Show me what you can do
Everybody let go
We can make a dance floor, just like a circus

[Verse 2]
There's only two types of guys out there
Ones that can hang with me and ones that are scared
So, baby, I hope that you came prepared
I run a tight ship, so beware
I'm like a ringleader, I call the shots (I call the shots)
I'm like a firecracker, I make it hot when I put on a show

[Pre-Chorus]
I feel the adrenaline moving through my veins
Spotlight on me, and I'm ready to break
I'm like a performer, the dance floor is my stage
Better be ready, hope that you feel the same

[Chorus]
All the eyes on me
In the center of the ring, just like a circus
When I crack that whip
Everybody gonna trip, just like a circus
Don't stand there watching me, follow me
Show me what you can do
Everybody let go
We can make a dance floor, just like a circus

[Breakdown]
Let's go
Let me see what you can do
(Circus, circus)
I'm running this (Like a circus)
(Circus, circus)
Yeah, like a what? (Like a circus)

[Chorus]
All the eyes on me
In the center of the ring, just like a circus
When I crack that whip
Everybody gonna trip, just like a circus
Don't stand there watching me, follow me
Show me what you can do
Everybody let go
We can make a dance floor, just like a circus
All the eyes on me
In the center of the ring, just like a circus
When I crack that whip
Everybody gonna trip, just like a circus
Don't stand there watching me, follow me
Show me what you can do
Everybody let go
We can make a dance floor, just like a circus",Britney Spears,2008,"[4, 3]",2
4,Whatever You Like,"[Intro]
Aye, Jim, you know the ol' sugar daddies?
They be trickin', they tell them girls
I said you could have whatever you like (If you like)
I said you could have whatever you like (If you like)
Yeah (Yeah)

[Chorus]
Stacks on deck, Patron on ice
And we can pop bottles all night
And, baby, you could have whatever you like (If you like)
I said you could have whatever you like, yeah
Late night sex, so wet and so tight
I gas up the jet for you tonight
And, baby, you could go wherever you like (If you like)
I said you could go wherever you like, yeah (Yeah)

[Verse 1]
Anytime you want to pick up the telephone, you
Know it ain't nothin' to drop a couple stacks on you
Want it, you could get it, my dear
Five million dollar home, drop Bentleys, I swear, yeah

[Pre-Chorus]
I want yo' body, need yo' body
Long as you got me you won't need nobody
You want it, I got it, go get it, I'll buy it
Tell them other broke nigga be quiet

[Chorus]
Stacks on deck, Patron on ice
And we can pop bottles all night
And, baby, you could have whatever you like (If you like)
I said you could have whatever you like, yeah
Late night sex, so wet and so tight
I gas up the jet for you tonight
And, baby, you could go wherever you like (If you like)
I said you could go wherever you like, yeah (Yeah)

[Verse 2]
Shawty, you the hottest, love the way you drop it
So good I swore you went to college
Hundred karat deposit, to vacations in the tropics
‘Cause e'rybody know it ain't trickin' if you got it
You need never ever gotta go to yo' wallet
Long as I got rubberband banks in my pocket
Five, six rides with rims and a body kit
You ain't gotta downgrade, you can get what I get
My chick could have what she want
And go in any store for any bag she want
And, no, she ain't never had a man like that
To buy you anything your heart desire like that, yeah

[Pre-Chorus]
I want yo' body, need yo' body
Long as you got me you won't need nobody
You want it, I got it, go get it, I'll buy it
Tell them other broke nigga be quiet

[Chorus]
Stacks on deck, Patron on ice
And we can pop bottles all night
And, baby, you could have whatever you like (If you like)
I said you could have whatever you like, yeah
Late night sex, so wet and so tight
I gas up the jet for you tonight
And, baby, you could go wherever you like (If you like)
I said you could go wherever you like, yeah (Yeah)

[Bridge]
I'm talkin' big boy rides, and big boy ice
Let me put this big boy in yo' life
You just be so fresh, and look so nice
Let me put this big boy in yo' life; that's right

[Pre-Chorus]
I want yo' body, need yo' body
Long as you got me you won't need nobody
You want it, I got it, go get it, I'll buy it
Tell them other broke nigga be quiet

[Chorus]
Stacks on deck, Patron on ice
And we can pop bottles all night
And, baby, you could have whatever you like (If you like)
I said you could have whatever you like, yeah
Late night sex, so wet and so tight
I gas up the jet for you tonight
And, baby, you could go wherever you like (If you like)
I said you could go wherever you like, yeah (Yeah)",T.I.,2008,"[5, 5, 4, 4, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 71, 99]",19
5,Womanizer,"[Verse 1]
Superstar, where you from? How's it going?
I know you got a clue what you're doing
You can play brand new to all the other chicks out here
But I know what you are
What you are, baby
Look at you, getting more than just a re-up
Baby, you got all the puppets with their strings up
Faking like a good one, but I call 'em like I see 'em
I know what you are
What you are, baby

[Chorus]
Womanizer
Woman-womanizer, you're a womanizer
Oh, womanizer, oh
You're a womanizer, baby
You-you-you are
You-you-you are
Womanizer, womanizer, womanizer (Womanizer)

[Post-Chorus]
Boy, don't try to front, I-I know just, just what you are
Boy, don't try to front, I-I know just, just what you are
You got me going, you're oh-so-charming
But I can't do it, you womanizer
Boy, don't try to front, I-I know just, just what you are
Boy, don't try to front, I-I know just, just what you are
You say I'm crazy, I got you crazy
You're nothing but a womanizer

[Verse 2]
Daddy-O, you got the swagger of a champion
Too bad for you, you just can't find the right companion
I guess when you have one too many, makes it hard, it could be easy
Who you are, that's just who you are, baby
Lollipop, must mistake me for a sucker
To think that I would be a victim, not another
Say it, play it how you wanna, but no way, I'm never gonna fall for you
Never you, baby

[Chorus]
Womanizer
Woman-womanizer, you're a womanizer
Oh, womanizer, oh
You're a womanizer, baby
You-you-you are
You-you-you are
Womanizer, womanizer, womanizer (Womanizer)

[Post-Chorus]
Boy, don't try to front, I-I know just, just what you are
Boy, don't try to front, I-I know just, just what you are
You got me going, you're oh-so-charming
But I can't do it, you womanizer
Boy, don't try to front, I-I know just, just what you are
Boy, don't try to front, I-I know just, just what you are
You say I'm crazy, I got you crazy
You're nothing but a womanizer

[Bridge]
Maybe if we both lived in a different world
(Womanizer, womanizer, womanizer, womanizer)
It would be all good, and maybe I could be your girl
But I can't 'cause we don't, you...

[Chorus]
Womanizer
Woman-womanizer, you're a womanizer
Oh, womanizer, oh
You're a womanizer, baby
You-you-you are
You-you-you are
Womanizer, womanizer, womanizer (Womanizer)

[Post-Chorus]
Boy, don't try to front, I-I know just, just what you are
Boy, don't try to front, I-I know just, just what you are
You got me going, you're oh-so-charming
But I can't do it, you womanizer
Boy, don't try to front, I-I know just, just what you are
Boy, don't try to front, I-I know just, just what you are
You say I'm crazy, I got you crazy
You're nothing but a womanizer

[Outro]
Boy, don't try to front, I-I know just, just what you are
Boy, don't try to front, I-I know just, just what you are
Womanizer, woman-womanizer, you're a womanizer
Oh, womanizer, oh, you're a womanizer, baby",Britney Spears,2008,"[6, 10, 9, 12, 7, 7, 6, 5, 4, 1, 96]",11
6,Heartless,"[Intro]
Young Metro, young Metro, young Metro (Sheesh)
Ayy (Ayy)
Young Metro, young Metro

[Verse 1]
Never need a bitch, I'm what a bitch need (Bitch need)
Tryna find the one that can fix me
I've been dodgin' death in the six speed
Amphetamine got my stummy feelin' sickly
Yeah, I want it all now
I've been runnin' through the pussy, need a dog pound
Hundred models gettin' faded in the compound
Tryna love me, but they never get a pulse down

[Chorus]
Why? 'Cause I'm heartless
And I'm back to my ways 'cause I'm heartless
All this money and this pain got me heartless
Low life for life 'cause I'm heartless
Said I'm heartless
Tryna be a better man, but I'm heartless
Never be a weddin' plan for the heartless
Low life for life 'cause I'm heartless

[Verse 2]
Said I'm heartless
So much pussy, it be fallin' out the pocket
Metro Boomin turn this ho into a moshpit
Tesla pill got me flyin' like a cockpit
Yeah, I got her watchin'
Call me up, turn that pussy to a faucet
Duffle bags full of drugs and a rocket
Stix drunk, but he never miss a target
Photoshoots, I'm a star now (Star)
I'm talkin' Time, Rolling Stone, and Bazaar now ('Zaar)
Sellin' dreams to these girls with their guard down (What?)
Seven years, I've been swimmin' with the sharks now

[Chorus]
Why? 'Cause I'm heartless
And I'm back to my ways 'cause I'm heartless
All this money and this pain got me heartless
Low life for life 'cause I'm heartless
Said I'm heartless
Tryna be a better man, but I'm heartless
Never be a weddin' plan for the heartless
Low life for life 'cause I'm heartless

[Bridge]
I lost my heart and my mind
I try to always do right
I thought I lost you this time
You just came back in my life
You never gave up on me (Why don't you?)
I'll never know what you see (Why won't you?)
I don't do well when alone (Oh yeah)
You hear it clear in my tone

[Chorus]
'Cause I'm heartless
And I'm back to my ways 'cause I'm heartless
All this money and this pain got me heartless
Low life for life 'cause I'm heartless
Said I'm heartless
Tryna be a better man, but I'm heartless
Never be a weddin' plan for the heartless
Low life for life 'cause I'm heartless",The Weeknd,2008,"[7, 16, 19, 21, 12, 4]",6
7,Hot N Cold,"[Verse 1]
You change your mind like a girl changes clothes
Yeah, you PMS like a bitch; I would know
And you overthink, always speak cryptically
I should know that you're no good for me

[Chorus]
'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no
(You) But you don't really wanna go, oh
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down

[Verse 2]
We used to be just like twins, so in sync
The same energy, now's a dead battery
Used to laugh (Used to laugh) 'bout nothing ('Bout nothing)
Now you're plain (Now you're plain) boring (Boring)
I should know (I should know) that you're not gonna change

[Chorus]
'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no
(You) But you don't really wanna go, oh
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down

[Bridge]
Someone call the doctor
Got a case of a love bipolar
Stuck on a roller coaster
Can't get off this ride
You change your mind like a girl changes clothes

[Chorus]
'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no
(You) But you don't really wanna go, oh
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down",Katy Perry,2008,"[8, 7, 6, 5, 4, 3, 4, 6, 5, 5, 6, 6, 9, 12, 13, 20, 47, 68, 88, 88]",20
8,If I Were A Boy,"[Verse 1]
If I were a boy
Even just for a day
I'd roll out of bed in the morning
And throw on what I wanted then go
Drink beer with the guys
And chase after girls
I'd kick it with who I wanted
And I'd never get confronted for it
'Cause they'd stick up for me

[Chorus 1]
If I were a boy
I think I could understand
How it feels to love a girl
I swear I'd be a better man
I'd listen to her
'Cause I know how it hurts
When you lose the one you wanted
'Cause he's taken you for granted
And everything you had got destroyed

[Verse 2]
If I were a boy
I would turn off my phone
Tell everyone it's broken
So they'd think that I was sleepin' alone
I'd put myself first
And make the rules as I go
'Cause I'd know that she'd be faithful
Waitin' for me to come home
To come home

[Chorus 1]
If I were a boy
I think I could understand
How it feels to love a girl
I swear I'd be a better man
I'd listen to her
'Cause I know how it hurts
When you lose the one you wanted (Wanted)
'Cause he's taken you for granted (Granted)
And everything you had got destroyed

[Bridge]
It's a little too late for you to come back
Say, it's just a mistake
Think I'd forgive you like that
If you thought I would wait for you
You thought wrong

[Chorus 2]
But you're just a boy
You don't understand
(Yeah, you don't understand, oh)
How it feels to love a girl
Someday, you'll wish you were a better man
You don't listen to her
You don't care how it hurts
Until you lose the one you wanted
'Cause you've taken her for granted
And everything you have got destroyed
But you're just a boy...",Beyoncé,2008,"[9, 6, 3, 3, 3, 5, 5, 3, 68, 100]",10
9,Love Lockdown,"[Produced by Kanye West & Jeff Bhasker]

[Verse 1]
I'm not loving you, way I wanted to
What I had to do, had to run from you
I'm in love with you, but the vibe is wrong
And that haunted me, all the way home
So you never know, never never know
Never know enough, 'til it's over love
'Til we lose control, system overload
Screaming, ""No, no, no, n-nooo!""
I'm not loving you, way I wanted to
See I wanna move, but can't escape from you
So I keep it low, keep a secret code
So everybody else don't have to know

[Chorus]
So keep your love lockdown—your love lockdown
Keeping your love lockdown—your love lockdown
Now keep your love lockdown—your love lockdown
Now keep your love lockdown—you lose

[Verse 2]
I'm not loving you, way I wanted to
I can't keep my cool, so I keep it true
I got something to lose, so I gotta move
I can't keep myself, and still keep you too
So I keep in mind, when I'm on my own
Somewhere far from home, in the danger zone
How many times did I tell you 'fore it finally got through?
You lose, you lose
I'm not loving you, way I wanted to
See I had to go, see I had to move
No more wasting time, you can't wait for life
We're just racing time, where's the finish line?

[Chorus]
So keep your love lockdown—your love lockdown
Keeping your love lockdown—your love lockdown
Now keep your love lockdown—your love lockdown
Now keep your love lockdown—you lose

[Verse 3]
I'm not loving you, way I wanted to
I bet no one knew, I got no one new
Know I said I'm through, but got love for you
But I'm not loving you, the way I wanted to
Gotta keep it going, keep the loving going
Keep it on the roll, only God knows
If I be with you, baby I'm confused
You choose, you choose
I'm not loving you, way I wanted to
Where I wanna go, I don't need you
I've been down this road, too many times before
I'm not loving you, way I wanted to

[Chorus]
So keep your love lockdown—your love lockdown
Keeping your love lockdown—your love lockdown
Now keep your love lockdown—your love lockdown
Now keep your love lockdown—you lose

[Outro]
You lose, you lose
You lose, you lose",Kanye West,2008,"[10, 8, 13, 6, 9, 13, 14, 12, 12, 12, 15, 3, 3]",13
