,title,lyrics,artists,date,rank,cnt
99,Survivor / I Will Survive,"Santana :
At first I was afraid, I was petrified
Kept thinkin' I could never live without you by my side
But then I spent so many nights thinkin' how you did me wrong
And I grew strong, and I learned how to get along

Mercedes:
And so you're back
From outer space
I just walked in to find you here with that sad look upon your face
I should've changed that stupid lock
I should've made you leave your key
If I had known for just one second you'd be back to bother me

Santana:
Oh now go
Walk out the door
Just turn around now
Cause you're not welcome anymore
Weren't you the one who tried to hurt me with goodbye
You think I'd crumble, you think I'd lay down and die

The Troubletones:
I'm a survivor
I'm not gonna give up
I'm not gon' stop
I'm gonna work harder
I'm a survivor
I'm gonna make it
I will survive
Keep on survivin'

Mercedes:
It took all the strength I had
Not to fall apart
Kept trying hard to mend the pieces
Of my broken heart

Santana:
And I spent oh so many nights
Just feeling sorry for myself
I used to cry
But now I hold my head up high

The Troubletones:
I'm a survivor
I'm not gonna give up
I'm not gon' stop
I'm gonna work harder
I'm a survivor
I'm gonna make it
I will survive
Keep on survivin'

Mercedes:
Yeahhhh

Mercedes:
Thought I couldn't breathe without ya
I'm inhalin'
You thought I couldn't see without ya
Perfect vision
You thought I couldn't last without ya
But I'm lastin'
You thought that I would die without ya
But I'm livin'

Santana:
Thought that I would fail without ya
But I'm on top
Thought it would be over by now
But it won't stop
Thought that I would self destruct
But I'm still here
Even in my years to come
I'm still gonna be here

The Troubletones:
I'm a survivor
I'm not gonna give up
I'm not gon' stop
I'm gonna work harder
I'm a survivor
I'm gonna make it
I will survive

Mercedes:
And keep on survivin'

The Troubletones:
I'm a survivor
I'm not gonna give up
I'm not gon' stop
I'm gonna work harder (Santana: Ain't gonna stop me now)
I'm a survivor
I'm gonna make it
I will survive
Keep on survivin'

Mercedes:
Oh no not I, I will survive
Oh as long as i know how to love
I know I'll stay alive
I've got all my life to live
I've got all my love to give
And I'll survive
I will survive
Hey Hey

The Troubletones:
I'm a survivor
I'm not goin' give up
I'm not goin' stop
I'm goin' work harder!
I'm a survivor
I'm gonna make it
I will survive
And keep on
Survivin'
I will survive!",Glee Cast,2011,[51],1
100,Man In The Mirror,"[Intro]
Top 5, DOA...

[Chorus]
I'm on a paper chase they want me outta my zone
Spread the product get the profit I'm gone
Yeah, high as fuck, driving alone
Spread the product get the profit I'm gone, yeah
Sometimes I can feel the hate when its nearest
I can see it clearer than the man in the mirror (yeah)
Feeling down and I'm telling myself cheer up
I'm only scared of god and the man in the mirror

[Verse 1]
Your destiny’s in yo hand inner strength a Conan
Too much time in the hood will have u programmed
Or in ya cell writing a kite listening to slow jams
The 2-3 ain't workin' on me they gotta go man
I got the ball movin’ I rock a small Cuban
I'm too famous to deny some of my wrong doings
Its never about what you’ve done what you can do for them
Family and friends I be done rapidly losing 'em
Look at they name think about it before deleting it
Before you sit down at the table watch who you eating with
Hopefully those ain't the people that you competing with
Too focused to quit my journey before completing it
Wassup

[Chorus]
I'm on a paper chase they want me outta my zone
Spread the product get the profit I'm gone
Yeah, high as fuck, driving alone
Spread the product get the profit I'm gone, yeah
Sometimes I can feel the hate when its nearest
I can see it clearer than the man in the mirror (yeah)
Feeling down and I'm telling myself cheer up
I'm only scared of God and the man in the mirror

[Verse 2]
It’s a difference between what you doin' and what you tryna do
Price you pay for not being humble is astronomical (sky high)
Especially when you in the jungle what would the lions do
If you can do the math on that then do the science too (yeah)
Move around wit the four pound or a nine or two
Hometown hate I receive ain't worth responding to (no!)
I'm the one that made them believe in a Yonkers dude
Even though they hated on me I'm responsible (me)
First they gonna try divide then they conquer you (yeah)
Try to make u swallow ya pride cause they sponsored you
Yeah, I only fear two beings, (man upstairs) one I can talk to
The other I can see him (myself), wassup

[Chorus]
I'm on a paper chase they want me outta my zone
Spread the product get the profit I'm gone
Yeah, high as fuck, driving alone
Spread the product get the profit I'm gone, yeah
Sometimes I can feel the hate when its nearest
I can see it clearer than the man in the mirror (yeah)
Feeling down and I'm telling myself cheer up
I'm only scared of God and the man in the mirror

[Verse 3]
684, peddle to the floor
Blunt to the face ready for the war
You already know something heavy in the door (heavy)
Any kind of funny movement I'm letting off
Life is the one thing you can't get a pair of (nah)
While I'm here I'm make my surrounding I'm aware of (yeah)
Made enough money kids taken care of (believe that)
I'm only scared of god and the man in the mirror

[Chorus]
I'm on a paper chase they want me outta my zone
Spread the product get the profit I'm gone
Yeah, high as fuck, driving alone
Spread the product get the profit I'm gone, yeah
Sometimes I can feel the hate when its nearest
I can see it clearer than the man in the mirror (yeah)
Feeling down and I'm telling myself cheer up
I'm only scared of God and the man in the mirror, wassup",Jadakiss,2011,"[76, 45]",2
101,Roman In Moscow,"[Verse 1]
I'm big willy, no bike gear
I told you bitches last year
I'm a rap bitch nightmare
That's why I call you Buzz Lightyear
'Cause by the time you start buzzin', bitch
You gon' have white hair
Paparazzi was a fright scare
When I landed out in London it was lookin' like Mike, dear
Mike Jack—who's bad?
Ain't on my period
But I got a new pad
Channel 5, news flash
Pussy clean, who smash?
None of y'all! Canary yellow ball!
These bitches should be worshippin' me in the synagogue!
Hum, hum, done the prayer
B-b-b-bitch I ball, underwear
Oh! Hum, hum, done the prayer?
Did I tell 'em that I ball, underwear?
Okay

[Hook]
Roman, yo what da fuck?
Roman, yo what da fuck?
Roman, yo what da fuck?
Roman, yo what da fuck?
Bitches is insane
These bitches ain't in my lane
Only bitches in the plane is bitches that give me brain!

[Verse 2]
Heron, this shit is lethal
Roman: this is the sequel
Moscow: that's where I keep him
Until he's fully charged
Your favorite rapper prolly suck
As for me, Icy, hockey puck
Anyway, I'm on that new shit
Every trend, I introduce it
Motherfuck you with a big dick
I'm a racist, I'm a bigot
Bitch, I'm thicker than a midget
Yeah I'm crazy—just a smidgen
Motherfuck me, get my wumble
And some Kimmy for my knuckle
Hold on, fuck you
Brace yourself, buck tooth
Yeah I golf, putt too
Swallow balls, nuts to

[Hook]
Camel toe
Roman, yo what da fuck?
Roman, yo what da fuck?
Roman, yo what da fuck?
Roman, yo what da fuck?
Bitches is insane
These bitches ain't in my lane
Only bitches in the plane is bitches that give me brain!

[Verse 3]
Yeah, ain't no motherfuckin 'bridge, bitch
Ain't no motherfuckin’ hook
Ain't no motherfuckin’ third motherfuckin' verse
Roman's back, bitch
I fucked up your life last year this time, remember dat?
Remember dat, bitch?
Remember dat, bitch?
I'm back

[Outro]
I double-dog dare ya
I double-dog dare ya
I double-dog dare any one of ya bitches to come out
I triple-dog dare ya
I triple-dog dare ya
I triple-dog dare any one of ya bitches to come out
I quadruple-dog dare ya
I quadruple-dog dare ya
I quadruple-dog dare any one of ya bitches to come out
I—uh—five times dare…you…bitch-ass hoes…YEAUHH!",Nicki Minaj,2011,"[83, 64]",2
102,Sparks Fly,"[Verse 1]
The way you move is like a full on rainstorm
And I'm a house of cards
You're the kind of reckless
That should send me running
But I kinda know that I won't get far
And you stood there in front of me
Just close enough to touch
Close enough to hope you couldn't see
What I was thinking of

[Chorus]
Drop everything now
Meet me in the pouring rain
Kiss me on the sidewalk
Take away the pain
'Cause I see sparks fly whenever you smile
Get me with those green eyes, baby, as the lights go down
Give me something that'll haunt me when you're not around
'Cause I see sparks fly whenever you smile

[Verse 2]
My mind forgets to remind me
You're a bad idea
You touch me once and it's really something
You find I'm even better than you imagined I would be
I'm on my guard for the rest of the world
But with you I know it's no good
And I could wait patiently but I really wish you would

[Chorus]
Drop everything now
Meet me in the pouring rain
Kiss me on the sidewalk
Take away the pain
'Cause I see sparks fly whenever you smile
Get me with those green eyes, baby, as the lights go down
Give me something that'll haunt me when you're not around
'Cause I see sparks fly whenever you smile

[Bridge]
I run my fingers through your hair and watch the lights go wild
Just keep on keeping your eyes on me, it's just wrong enough to make it feel right
And lead me up the staircase
Won't you whisper soft and slow?
I'm captivated by you, baby, like a firework show

[Chorus]
Drop everything now
Meet me in the pouring rain
Kiss me on the sidewalk
Take away the pain
'Cause I see sparks fly whenever you smile
Get me with those green eyes, baby, as the lights go down
Give me something that'll haunt me when you're not around
'Cause I see sparks fly whenever you smile

[Outro]
And the sparks fly
Oh, baby, smile
And the sparks fly",Taylor Swift,2011,"[85, 65, 55, 54, 49, 42, 46, 49, 50, 54, 60, 59, 57, 64, 68, 67, 70, 84]",18
103,ABC,"[Michael]
A buh-buh buh buh
[J5]
A buh-buh buh buh

[Michael]
You went to school to learn, girl
Things you never, never knew before...

[Jermaine-]
Like ""I before E, except after C""

[Michael]
And why two plus two makes four
Now now now, I'm gonna teach you...
[J5]
Teach you, teach you

[Michael]
All about love, yeah!
[J5]
All about love!

[Jermaine-]
Sit yourself down, take a seat
All you gotta do is repeat after me

[Chorus]
[J5]
A, B, C
[Michael]
It's easy as...
[J5]
1, 2, 3
[Michael]
Or simple as...
[J5]
Do-Re-Mi
[Michael]
A, B, C, 1, 2, 3, baby you and me, girl!
[J5]
A, B, C
[Michael]
Easy as...
[J5]
1, 2, 3
[Michael]
Or simple as...
[J5]
Do-Re-Mi
[Michael]
A, B, C, 1, 2, 3, baby you and me, girl!

[Tito]
Come on, let me love  you just a little bit!
[Jackie]
Come on, let me love you just a little bit!
[Jermaine]
I'm-a gonna teach how to sing it out!
[Michael]
Come on, come on, come on
Let me show you what it's all about!

Reading, writing, arithmetic
Are the branches of the learning tree

[Jermaine]
But without the roots of love every day, girl...

[Michael]
Your education ain't complete
T-t-t-teachers gonna show you

[J5]
Show you, show you

[Michael]
How to get an ""A""!

[J5]
Nyah nyah nyah nyah!

[Jermaine:-]
Spell me you
[J5]
You add the two!
[Jermaine-]
Listen to me baby, that's all you gotta do!

[Chorus]
[J5]
A, B, C
[Michael]
It's easy as...
[J5]
1, 2, 3
[Michael]
Or simple as Do-Re-Mi
[Michael]
A, B, C, 1, 2, 3, baby you and me, girl!

[J5]
A, B, C, 1, 2, 3
[Michael]
It's easy, it's like counting up to three
[J5]
Do-Re-Mi, A, B, C
[Michael]
Sing a simple melody
That's how easy love can be
[All]
That's how easy love can be
[Michael]
Sing a simple melody, 1, 2, 3, you and ME!

[Bridge]
[Michael]
Sit down, girl!
I think I love you!
No!
Get up, girl!
Show me what you can do!

Shake it, shake it, baby, come on now!
Shake it, shake it, baby, ooo oooh!
Shake it, shake it, baby, huh!
1, 2, 3, baby, oo ooo!
A, B, C, baby, nah nah!
Do-Re-Mi, baby, huh!
That's how easy love can be

[J5]
A, B, C, 1, 2, 3
[Michael]
It's easy, it's like counting up to three
[J5]
Do-Re-Mi, A, B, C
[Michael]
Sing a simple melody
That's how easy love can be

[Jermaine]
I'm-a gonna teach you how to sing it out!
[Michael]
Come on, come on, come on
Let me show you what it's all about!

[Michael]
A, B, C, it's easy, it's like counting up to three
Sing a simple melody
That's how easy love can be

[Jermaine]
I'm-a gonna teach you how to sing it out, sing it out, sing it out!
[Michael]
Oh! Oh! Oh, baby!

[Michael]
A, B, C, it's easy, it's like counting up to three
Sing a simple melody
That's how easy love can be!",The Jackson 5,2011,[88],1
104,I'll Be Home For Christmas,"[Intro: All]
I'm dreaming tonight, of a place that I love, I promise you

[Verse: Chance Perez & Drew Ramos & (All)]
I'll be home for Christmas (Home for Christmas)
You can count on me (Count on me)
Oh please have snow (Have snow)
And mistletoe and presents under the tree

[Pre-Chorus: Sergio Calderon & Brady Tutton & (All)]
Oh, Christmas Eve will find me (Find me)
Where the love light gleams (Where the love light gleams)
I'll be home for Christmas, (If only in my dreams)

[Chorus: All & (Drew Ramos)]
Yeah, I'll be home for Christmas (Yeah, I'll be home...)
Yeah, I'll be home for Christmas

[Bridge: Michael Conor]
Uh, I'm coming home for this Christmas
I know Santa's bringing everything on my wishlist
It's gonna be a long road back to the place that I love
But I promise you, yeah, I promise you, I'm coming home

[Verse: Chance Perez & Drew Ramos & All]
I'll be home for Christmas (Home for Christmas)
You can count on me (Count on me)
Oh please (Have snow) have snow
And mistletoe and presents under the tree

[Pre-Chorus: Sergio Calderon + Chance Perez & Brady Tutton & (All)]
Oh, Christmas Eve will find me (Find me)
Where the love light gleams (Where the love light gleams)
I'll be home for Christmas, (If only in my dreams)

[Chorus: All & (Chance Perez) & (Michael Conor) & (Drew Ramos) & (Brady Tutton)]
Yeah, I'll be home for Christmas
(Baby, I'm coming home, I'm comin' home)
Yeah, I'll be home for Christmas
(Yeah, I'm coming home, yeah)
Yeah, I'll be home for Christmas
(I'll be there)
Yeah, I'll be home for Christmas
(Only in my dreams, you're in my dreams yeah)
If only in my dreams

[Outro: Chance Perez & All & Brady Tutton]
I'm coming home, yeah
If only in my dreams (Dreams)",In Real Life,2011,[93],1
105,Crawling Back To You,"[Verse 1]
Everybody knows that I was such a fool to ever let go of you
Baby I was wrong
Yeah I know I said we'd be better off alone
It was time that we moved on
I know I broke your heart, I didn't mean to break your heart
But baby here I am

[Chorus]
Banging on your front door
My pride spilled on the floor
My hands and knees are bruised and I'm crawling back to you
Begging for a second chance
Are you gonna let me in?
I was running from the truth and now I'm crawling back to you

[Verse 2]
I know you're in there and you can make me wait
But I'm not going away
It's the least that I can do, just to tell you face to face
I was lying to myself, now I'm dying in this hell
Girl I know you're mad, I can't blame you for being mad
But baby here I am

[Chorus]

[Bridge]
If you could see these tears I'm crying
Touch these hands that can't stop shaking
Hear my heart that's barely beating
You will see a different man

[Chorus]
But baby here I am
Banging on your front door
My pride spilled on the floor
My hands and knees are bruised and I'm crawling back to you (come on)
Begging for a second chance
Are you gonna let me in? (let me in)
I was running from the truth, now I'm crawling back to you

[Outro]
Banging on your front door (darling)
My pride spilled on the floor
I was running from the truth, now I'm crawling back to you, yeah
Now I'm crawling back to you
Crawling back to you[x3]",Backstreet Boys,2011,"[94, 81, 78, 100, 87, 99, 99, 83, 41]",9
106,Body 2 Body,"[Intro: Ace Hood & Chris Brown]
Yeah, Ace Hood (Woah)
What's up, baby? We the best, huh (Woah, oh)
So I had a few things in mind  (Woah oh)
Haha, and I was thinkin' of
(J.U.S.T.I.C.E. League, J.U.S.T.I.C.E. League)
Ow!

[Chorus: Chris Brown & Ace Hood]
Baby, you don't have to try to read my mind
'Cause you know I wanna get it in (Na'mean?)
And tell me why would we just think about it?
If you want it, then I got it (You know what it is, baby)
We can be body to body, body to body (Mr. Hood)
I don't mean to rush you, girl
But we should be body to body
Body to body, body to body (Mr. Hood, yeah)

[Verse 1: Ace Hood]
Uh, picture your body soakin', bath water
No panties on, come up out them leg warmers (Ooh)
Wrap up your hair (Hair), leave on your heels (Heels)
Kissin' you while I whisper, ""Shawty, how it feels?""
Let ya mind wonder, oh, you're thinkin' dirty
I was thinkin' you can ride me, Miss Kentucky Derby (Haha)
I dream about it, let's take advantage
My body on your body, hope that you can manage
Gotta moan it, damn it, feels good
Pullin' on her hair to let her know I'm still hood (Right)
Damn right (Damn right), so unreal
This year of the Ace, bet ya that she know the deal (Ow!)

[Chorus: Chris Brown & Ace Hood]
Baby, you don't have to try to read my mind
'Cause you know I wanna get it in
And tell me why would we just think about it?
If you want it, then I got it
We can be body to body, body to body
I don't mean to rush you, girl
But we should be body to body (Yeah, I say)
Body to body, body to body (That's right)

[Verse 2: Ace Hood]
Uh, so quit ya contemplatin', skip this conversation
By the way you bitin' on your lip just gave me confirmation
Was that Chanel 5? Very sexy fragrance
Are those your real eyes? Can tell you're partially Asian
But I know your body got me focused, I'm just so sedated
And I guarantee I'll do you better than your past and latest (Ow!)
Body to body (Body), wet as Dasani (Woo!)
Bet if I hit your spot that I'll make you tsunami (Ow!)
Change up the sheets (Sheets), no time to sleep
Asked her what she's think, then she replied that I'm a beast (Woo!)
Yeah, she replied that I'm a beast (Ah)
Got it locked between the sheets and even in the streets

[Chorus: Chris Brown]
Baby, you don't have to try to read my mind
'Cause you know I wanna get it in, yeah
And tell me why would we just think about it?
If you want it, then I got it
We can be body to body, body to body (Yeah)
I don't mean to rush you, girl
But we should be body to body (We)
Body to body, body to body

[Bridge: Chris Brown]
We're making love on the floor
You're kissing my tattoos
I'm pulling your hair, you scream my name
Call me daddy, baby, I got you
Girl, get in your bed and lay it down, down, down
Girl, are you ready?
'Cause I'm gon' want you face down, down, down, right now
You fucking with a real freak

[Chorus: Chris Brown]
Baby, you don't have to try to read my mind
'Cause you know I wanna get it in (Girl, you know that I wanna)
And tell me why would we just think about it? (Yeah, yeah)
If you want it, then I got it
We can be body to body, body to body
I don't mean to rush you, girl (Oh, we can be)
But we should be body to body
Body to body, body to body (Yeah, oh)",Ace Hood,2011,"[96, 84, 83, 75, 71, 65, 70, 76, 76, 88, 94, 97, 98]",13
107,Perfect,"[Verse 1]
I found a love for me
Oh darling, just dive right in and follow my lead
Well, I found a girl, beautiful and sweet
Oh, I never knew you were the someone waiting for me
'Cause we were just kids when we fell in love
Not knowing what it was
I will not give you up this time
But darling, just kiss me slow, your heart is all I own
And in your eyes, you're holding mine

[Chorus]
Baby, I'm dancing in the dark with you between my arms
Barefoot on the grass, listening to our favourite song
When you said you looked a mess, I whispered underneath my breath
But you heard it, darling, you look perfect tonight

[Verse 2]
Well I found a woman, stronger than anyone I know
She shares my dreams, I hope that someday I'll share her home
I found a love, to carry more than just my secrets
To carry love, to carry children of our own
We are still kids, but we're so in love
Fighting against all odds
I know we'll be alright this time
Darling, just hold my hand
Be my girl, I'll be your man
I see my future in your eyes

[Chorus 2]
Baby, I'm dancing in the dark, with you between my arms
Barefoot on the grass, listening to our favorite song
When I saw you in that dress, looking so beautiful
I don't deserve this, darling, you look perfect tonight

[Instrumental]

[Chorus 3]
Baby, I'm dancing in the dark, with you between my arms
Barefoot on the grass, listening to our favorite song
I have faith in what I see
Now I know I have met an angel in person
And she looks perfect
I don't deserve this
You look perfect tonight",Ed Sheeran,2011,[57],1
108,Girls Just Want To Have Fun,"I come home in the morning light
My mother says when you gonna live your life right?
Oh mother dear we're not the fortunate ones
And girls they want to have fun
Oh girls just want to have fun

The phone rings in the middle of the night
My father yells what you gonna do with your life?
Oh daddy dear you know you're still number one
But girls they want to have fun
Oh girls just want to have--

That's all they really want
Some fun
When the working day is done, oh
Girls-- they want to have fun
Oh girls just want to have fun

Girls, they want
Wanna have fun
Girls
Wanna have

Some boys take a beautiful girl
And hide her away from the rest of the world
I want to be the one to walk in the sun
Oh girls they want to have fun
Oh girls just want to have

That's all they really want
Some fun
When the working day is done
Girls--they want to have fun
Oh girls just want to have fun

Girls, they want
Wanna have fun
Girls
Wanna have

They just wanna
They just wanna",STRFKR,2011,[59],1
109,I Kissed A Girl,"This was never the way I planned Not my intention
I got so brave, drink in hand
Lost my discretion It's not what I'm used to
Just wanna try you on I'm curious for you
Caught my attention

I kissed a girl and I liked it
The taste of her cherry chap stick
I kissed a girl just to try it
I hope my boyfriend don't mind it
It felt so wrong It felt so right
Don't mean I'm in love tonight
I kissed a girl and I liked it, I liked it

No, I don't even know your name It doesn't matter
You're my experimental game
Just human nature
It's not what Good girls do
Not how they should behave
My head gets so confused
Hard to obey

I kissed a girl and I liked it
The taste of her cherry chap stick
I kissed a girl just to try it
I hope my boyfriend don't mind it
It felt so wrong It felt so right
Don't mean I'm in love tonight
I kissed a girl and I liked it, I liked it

Us girls we are so magical
Soft skin, red lips, so kissable
Hard to resist so touchable
Too good to deny it
Ain't no big deal, it's innocent

I kissed a girl and I liked it
The taste of her cherry chap stick
I kissed a girl just to try it
I hope my boyfriend don't mind it
It felt so wrong It felt so right
Don't mean I'm in love tonight
I kissed a girl and I liked it, I liked it",Attack Attack!,2011,[66],1
110,Marvin & Chardonnay,"[Intro: Kanye West & Big Sean]
Yeah
You know a nigga don't really wanna take his cool off, uh
(Boy, do it!) I'll express this, though

[Chorus: Roscoe Dash, Kanye West, & Both]
She call me early in the morning (Early, morning)
When she’s all alone (When she’s all alone)
I'ma take my time (Yeah)
Do it how we want (Uh-huh, do it how we want it)
Just to set the mood, girl
I brought some Marvin Gaye and Chardonnay

[Interlude: Kanye West]
Hold up, hold up, hold up, hold up, hold up
Hold up, hold up, hold up, hold up, hold up, yeah

[Verse 1: Big Sean & Kanye West]
She love the way I’m doing it (She do it, huh?)
So good she won't put my tattoo on it (Uh)
Bottom line is (Uh), you the finest
Gave you a new name
(What's that? What's that? What's) My bitch
Hold up, hold up, whoa there
Let's capture this moment (Boy, boy)
If I hit it then I own it, marijuan'-in' every mornin' (We on)
And Patrón-ing, girl, we groaning (Do it)
But that pussy got me feeling like a kid with the street lights on
(Street lights on, on?) 'Cause you know I gotta go in 'til it's

[Chorus: Roscoe Dash, Big Sean, & Both]
Early in the morning (Morning, do it)
When she's all alone (Do it, I do, when she’s all alone)
I'ma take my time (Time, boy)
Do it how we want (Do it how we want it)
Just to set the mood, girl
I brought some Marvin Gaye and Chardonnay
So just let the song play (And I'ma give it to ya)
The long way (And give it to ya)
The strong way (We got it all day)
It's our day (It's like this always)
It's our way (After a long day)
This was all inspired by a little Marvin Gaye and Chardonnay

[Interlude: Kanye West]
Hold up, hold up, hold up, hold up
Hold up, hold up, hold up

[Verse 2: Kanye West]
Talk to the, talk to the hand
Bitch, you talking to a grown ass man
It's, like, way-way-way too much up in your pants
For us not to make the bed squeak
(There goes the bed sheets)
Everybody rip the swag off 'fore I rip the tag off
Why my pants sag off? 'Cause I'm rapping my ass off
Flow so ugly, money so handsome
This the fucking anthem, get it? The fucking anthem?
Ah!

[Chorus: Roscoe Dash & Kanye West]
Early in the morning (Morning)
When she's all alone (When she's all alone)
I'ma take my time (Time)
Do it how we want (Do it how we want it)
They say, ""Yeezy, yeah, he just did it again!""
Just to set the mood, girl
I brought some Marvin Gaye and Chardonnay
So just let the song play (And I'ma give it to ya)
The long way (And give it to ya)
The strong way (We got it all day)
It's our day (It's like this always)
It's our way (After a long day)
This was all inspired by a little Marvin Gaye and Chardonnay

[Interlude: Kanye West]
I be saying, I, uh, I think
When I know, uh, just because

[Verse 3: Kanye West, Big Sean, & Both]
I don’t really wanna, uh, talk too much shit
But you love it when I talk like I lost it
And I love how you look when you blazin'
And I swear you turn at least half-Asian
And we about to have a liaison
She so cool, give head with her shades on (Whoa)
You should just go and throw a cape on (Whoa)
And it's just so amazing
So amazing, so amazing
Take it to the car, bloop, bloop
That shit look like I'm speed racing
Leavin' with me, it'll boost your reputation
West side is where I'm stationed
Spend all night, just champagne-tasting
Ain't no rush, girl, let's just pace it 'til it's

[Chorus: Roscoe Dash, Big Sean & Both]
Early in the morning (Morning, yeah)
When she's all alone (When she's all alone)
I'ma take my time (Time)
Do it how we want (Do it how we want it)
Just to set the mood, girl (Mood)
I brought some Marvin Gaye and Chardonnay
So just let the song play (And I'ma give it to ya)
The long way (And give it to ya)
The strong way (We got it all day)
It's our day (It's like this always)
It’s our way (After a long day)
This was all inspired by a little Marvin Gaye and Chardonnay

[Outro: Roscoe Dash]
And this was all inspired by a little Marvin Gaye and Chardonnay",Big Sean,2011,"[76, 71, 65, 62, 52, 43, 41, 36, 35, 36, 32, 38, 42, 49, 46, 53, 56, 61, 77, 88]",20
111,Talk That Talk,"[Intro: Rihanna]
Talk that talk to me, yeah
Talk that talk to me, yeah

[Verse 1: JAY-Z]
I be tryna chill, bitches wanna fuck me
Every little city I go, ""Fuck me!""
Shawty must’ve heard, got the word, I move that D
Had it by her bladder, she like, “Oh, I gotta pee!” Hahaha
Ran into a Rothko in my restroom
Singer slash actress in my bedroom
Gotta have a ticket for a walk through
Everything I do is Big (""Who y'all talkin to?"")
I talk big money, I talk big homes
I sell out arenas, I call that getting dome
Million dollar voice, came through phone
We heading to the top, if you coming, come on
I’m flying out to Pisa, just to get some pizza
Fly down to Jamaica, just to roll some reefer
Sex on the beach, left love speechless
They say that money talk, tell these other niggas speak up
What’s up

[Chorus: Rihanna]
One and two and a three and four
Come on, let me know if you want some more
You know what I like, now get it right
Boy, talk that talk to me all night
Yeah boy, I like it, yeah boy, I like it
Love it when you talk that talk to me, yeah
Yeah, that talk to me, yeah
Love it when you talk that talk to me, yeah

[Verse 2: Rihanna]
Say what you want, say what you like
Say you want me to do and I got you
Tell me how to love you, tell me how to hold you
I’mma get it right on the first try for you
'Cause you ain’t never had a woman like me
And you will never have another like me
No, so I’mma give it to you baby

[Chorus: Rihanna]
One and two and a three and four
Come on, let me know if you want some more
You know what I like, now get it right
Boy, talk that talk to me all night
Yeah boy, I like it, yeah boy, I like it
Love it when you talk that talk to me, yeah
Yeah, that talk to me, yeah
Love it when you talk that talk to me, yeah

[Bridge: Rihanna]
What you saying now, give it to me baby
I want it all night, give it to me baby
What you saying now, give it to me baby
Give it to me baby, give it to me baby
What you saying now, give it to me baby
I want it all night, give it to me baby
What you saying now, give it to me baby
Give it to me baby, give it to me baby

[Chorus: Rihanna]
One and two and a three and four
Come on, let me know if you want some more
You know what I like, now get it right
Boy, talk that talk to me all night
Yeah boy, I like it, yeah boy, I like it
Love it when you talk that talk to me, yeah
Yeah, that talk to me, yeah
Love it when you talk that talk to me, yeah
Talk that talk to me, yeah
Talk, talk that talk to me, yeah
Talk that talk to me, yeah
Talk, talk that talk to me, yeah",Rihanna,2011,"[77, 31]",2
112,Rumour Has It / Someone Like You,"[THE TROUBLETONES]
Oooh-ooh, oooh-ooh
Oooh-ooh, oooh-ooh

[MERCEDES]
She, she ain't real
She ain't gon' be able to love you like I will
She is a stranger
You and I have history, or don't you remember?
Sure, she's got it all
But baby, is that really what you want?

Bless your soul, you got your head in the clouds
You made a fool out of you, and boy, she's bringing you down
She made your heart melt, but you're cold to the core
Now rumour has it, she ain't got your love anymore

[THE TROUBLETONES]
Rumour has it, oooh-ooh
Rumour has it, oooh-ooh
Rumour has it, oooh-ooh
Rumour has it, oooh-ooh

[SANTANA]
Don't forget me, I beg (Rumour has it, rumour has it)
I remember you said (Rumour has it, rumour has it, rumour has it)

I heard that you settled down (Oooh-ooh, oooh-ooh, oooh-ooh, oooh-ooh)
That you've found a girl and you're married now (Oooh-ooh, oooh-ooh, oooh-ooh, oooh-ooh)
I heard that your dreams came true (Oooh-ooh, oooh-ooh, oooh-ooh, oooh-ooh)
Guess she gave you things I didn't give to you (Oooh-ooh, oooh-ooh, oooh-ooh, oooh-ooh)

[MERCEDES]
Woah, rumour has it (Rumour has it, rumour has it)
Yeah, baby (Rumour has it, rumour has it)

[SANTANA]
(Rumour has it) Don't forget me
(Rumour has it) I beg
(Rumour has it) I remember you said
(Rumour has it, rumour has it)

Bless your soul, you've got your head in the clouds
You made a fool out of me, and boy, you're bringin' me down
You made my heart melt, yet I'm cold to the core
But rumour has it I'm the one you're leaving her for

[MERCEDES]
(Rumour has it, rumour has it) Yeah...
(Rumour has it, rumour has it) Yeah...

[SANTANA]
(Rumour has it) Don't forget me
(Rumour has it) I beg
(Rumour has it) I remember you said
(Rumour has it)

[MERCEDES]
(Rumour has it, rumour has it) Hey heeeey, yeah
(Rumour has it, rumour has it) Rumour has it

[SANTANA]
(Rumour has it) Don't forget me
(Rumour has it) I beg
(Rumour has it) I remember you said
(Rumour has it)

[THE TROUBLETONES]
Never mind, I'll find someone like you (Rumour has it)
I wish nothing but the best for you, too (Rumour has it)

[SANTANA]
Don't forget me, I beg (Rumour has it, rumour has it)
I remember you said (Rumour has it)

[MERCEDES]
Sometimes it lasts in love, but sometimes it hurts instead

[SANTANA]
Sometimes it lasts in love, but sometimes it hurts instead",Glee Cast,2011,"[85, 62, 11]",3
