,title,lyrics,artists,date,rank,cnt
32,Stay With Me Tonight,"[Verse 1]
Now we been tryin to kick it
For like six to eight months now
You're the one that I'm wanting
You can tell when I come around
I really really need you
You can tell it when I touch you
I hate it when we're fussing
So I put none above you

[Chorus]
And you say please won't you stay with me tonight
Cause I been feeling lonely
And want someone to hold me
And then you say please won't you stay with me tonight
Cause I been feeling lonely
And want someone to hold me

[Verse 2]
No I'm not trying to lie
No no
I wanna be your guy
For on and on
Tell me what I gotta do
To make this thing come true
Cause I just really need it
I know you want it too
And then I say I'm leaving
And you do that thing that you do
And then you say

[Chorus]
Please won't you stay with me tonight
Cause I been feeling lonely
And want someone to hold me
When you say please won't you stay with me tonight
Cause I been feeling lonely
And want someone to hold me

[Verse 3]
And I could be the one
To hold you all night
If this is what you want
Then let me know that I'm alright
Cause baby I ain't lying
Lately I'm trying
To get deep into your heart
But then I should start to walk
And you say

[Chorus]
Please won't you stay with me tonight
Cause I been feeling lonely
And want someone to hold me
Then you say then you say please won't you stay with me tonight
Cause I been feeling lonely
And want someone to hold me
When you say",​iLoveMakonnen,1983,"[33, 33, 34, 43, 47, 50, 55, 60, 64, 67, 78, 89]",12
33,Gold,"[Produced by Felix Snow]

[Intro]
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me

[Verse 1]
Gold up in my, gold up in my teeth
(Gold up, gold up in my teeth)
Don’t care what you say to me
I'ma bite your feelings out (Gold up in my teeth)
I missed you in the basement
(Gold up in my teeth)
But your brother was a good substitute for you

[Pre-Chorus]
And if you love me, love me, but you never let me go
When the roof was on fire, you never let me know
Say you’re sorry honey, but you never really show
And I could leave the party without ever letting you know
Without ever letting you know

[Chorus]
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Without ever letting you know

[Verse 2]
Gold up in my, gold up in my teeth
(Gold up, gold up in my teeth)
Tastes like money when I speak
(Gold up, gold up in my teeth)
And I missed you in the basement
(Yeah, gold up in my teeth)
Bodies on the pavement
(Oh, gold up in my teeth)

[Pre-Chorus]
And if you love me, love me, but you never let me go
When the roof was on fire, you never let me know
Say you’re sorry honey, but you never really show
And I could leave the party without ever letting you know
Without ever letting you know

[Chorus]
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Without ever letting you know

[Verse 2; Reprise]
Gold up in my, gold up in my teeth
(Gold up, gold up in my teeth)
Taste like money when I speak
(Gold up, gold up in my teeth)
And I missed you in the basement
(Yeah, gold up in my teeth)
Bodies on the pavement (Oh)

[Pre-Chorus]
And if you love me, love me, but you never let me go
When the roof was on fire, you never let me know
Say you’re sorry honey, but you never really show (Gold up in my teeth)
And I could leave the party without ever letting you know
Without ever letting you know

[Chorus]
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Without ever letting you know",Kiiara,1983,"[34, 34, 37, 44, 50, 58, 68]",7
34,The Sign Of Fire,"Heart of stone -- I tried to reach you
Of the altar stone -- I tried to warn you
But you were not alone -- you wouldn't take the call
You wear brimstone -- I tried to warm you

Always the same desire
After the tone -- they try to storm you
You are a voice alone and who dares to question
Forgotten at home - how do you live with
Do you wear brimstone -- give me the call

Always the sign is fire
I'm being drawn by the heat
Always the same desire. Hot

Through the telephone -- I tried to reach you
But if you're not alone -- I know your life is torn
I see your lover's tomb -- why don't you mention
To me whenever I call -- I'll try to warm you

Always the sign is fire
I'm being drawn by the heat
Always the same desire

You're not alone
Always the sign is fire
Heart of stone
Always the sign is fire . . . (repeat)",The Fixx,1983,"[35, 35, 38, 46, 60, 75]",6
35,Heart And Soul,"[Intro]
Oh, yeah, alright, hmm

[Verse 1]
Gather 'round guys
It's time to start listening
Practice makes perfect
But perfect's not working
There's a lot more to music
Than knowing where your cue's gonna be
You can play all the right notes
But that don't mean you're moving me

[Pre-Chorus]
But if you can jump like David Lee Roth
Or pump your fist like your Bruce ""The Boss""

[Chorus]
If you got a heart and soul
You can rock and roll
Rock and roll

[Verse 2]
Strumming
Drumming
Slide across from running
The stage is your home if you learn how to own it
Like the great steed
There's no way that you can fake it
You've got to feel the beat before you can move
Even though you're not wearing blue suede shoes

[Pre-Chorus]
Making mistakes
But that won't matter
If you can swagg like 'ol Mick Jagger

[Chorus]
If you got a heart and soul
You can rock and roll
You can rock and roll

[Guitar solo]

[Verse 3]
If you live and you die
For the music inside
If the one for five never gets sold

[Chorus]
Then you can rock and roll
Rock and roll

[Spoken Bridge]
Alright now take it low
Now I need the spotlight to hit right here
As the crowd starts to cheer
I need the fan to blow right through my rock star hair
Right here

[Pre-Chorus]
If you can scream like Axl Rose
Or sing like Xtina show after show

[Chorus]
If you've got a heart and soul
You can rock and roll
If you've got a heart and soul
You can rock and roll
You can rock and roll
Oh, yeah
Oh, oh, yeah
You can rock and roll",Jonas Brothers,1983,"[36, 36, 21, 15, 8, 8, 12, 15, 18, 19, 23, 30, 38, 49, 55, 69, 83]",17
36,When The Lights Go Out,"[Verse 1: Slug]
Do you remember that knife you wouldn't part with?
You  kept it sharp just to carve my fuckin' heart like a park bench
Well I found it this morning in a Southside bus stop
And I'm smiling for this mugshot
That's when I knew the plan was bound to fail
By the time you hear the song I'll be singing it from down at county jail
Still filled to the maximum
So fuck Bill Clinton with his saxophone
And cut, I'm trying to follow a lit fuse
I must have missed a day's allowance of fish food
Like who's tit do you think that this is dude?
She ain't your bitch to misuse
And when there ain't nothing more to grab
I might give something back to the floor of this cab
I might tag my name on the door of your building
Might even make a couple of your children
When all the lights go out

[Hook: Slug + Kool Keith + (MF DOOM)]
When all the lights go out
When the lights go out
When all the lights go out
When the lights go out
When all the lights go out
When the lights go out
When all the lights go out
When the lights go out
(One, two)

[Verse 2: MF DOOM]
Click is when he go in, we keeps it flowin'
Wrote this poem from a swollen place of deep knowin'
Winter showin', we scared of the dark as night approaches
Until a time comes, some run like roaches
Stop, drop, pop a slug out the mag, tag
Thug it out, brag, hold on to your bug out bag
When he's out on tour [of bowser?] and the drink go down
Grab your girl, he might arouse her — yowzers
What dreams may come
Some plot and scheme on the scene, he play dumb
From the load out, true emissary who forever ready
Ask your secretary 'bout the melonberry
It's elementary, fedora or the ski hat
Drawers or Dungaree slacks, where you gonna be at?
Don't repeat that, she ain't the type no doubt
If she wanna eat it's goin' right in her mouth
When all the lights go out

[Hook: Slug + Kool Keith]
When the lights go out
When all the lights go out
When the lights go out
When all the lights go out
When the lights go out
When all the lights go out
When the lights go out

[Outro: Kool Keith]
Yeah, you know it's like...you know. All this political stuff, you know what I'm saying? This gossip on TV. You know everybody tryna get they talk on. You know the rumors and all that, that's where they make...you know, that's how they make their money. You know, talkin' about things, but you know...we a part of that. You see what happen? Money don't mean nothing, it really don't, money don't mean a damn thing. You see what happened to Joan Rivers?  All that money for her face and skin and...vain? You know what I'm saying? I might just walk up to one of these motherfuckin' super stars and pull their wig off.",Atmosphere,1983,"[37, 37, 39, 41, 46, 47, 52, 58, 66, 80, 85]",11
37,Think Of Laura,"Hey Laura, Laura..
Hey Laura, Laura..

Every once in a while
I'd see her smile
And she'd turn my day around
A girl with those eyes could stare through the lies
And see what your heart was saying

Think of Laura
But laugh don't cry
I know she'd want it that way
When you think of Laura
Laugh don't cry
I know she'd want it that way

A friend of a friend
A friend till the end
That's the kind of girl she was
Taken away so young
Taken away without a warning

Think of Laura
But laugh don't cry
I know she'd want it that way
When you think of Laura
Laugh don't cry
I know she'd want it that way

I know you and you're here
In every day we live
I know her and well, she's here
I can feel her when I sing

Hey Laura, where are you now?
Are you far away from here?
I don't think so
I think you're here taking our tears away

Think of Laura
But laugh don't cry
I know she'd want it that way
When you think of Laura
Laugh don't cry
I know she'd want it that way",Christopher Cross,1983,"[38, 38, 47, 67]",4
38,Baby I Lied,"Did I say I wouldn't be hurt if our love just didn't work?
Did I say that I'd be okay if you said good-bye?
And did I promise you
I could take it if we were through
And forget about these feelings inside?

Baby I lied
When I told you I could walk away
Baby I lied
And forget about the love we made

I swear on my heart
I was telling the truth at the time
Baby I lied
Baby I lied

And did I ever tell myself
I could always find someone else?
Did I say if you left today it'd be no surprise?
Did I ever leave any doubt
I could hold up if you walked out?
I know I told you that I could survive

Baby I lied
When I told you I could walk away
Baby I lied
And forget about the love we made
I swear on my heart
I was telling the truth at the time
Baby I lied
Baby I lied

And now that I can see you walking out of my life
Saying good-bye
I realize
Baby, baby, baby",Deborah Allen,1983,"[39, 39, 41, 47, 53, 59, 62, 67, 71, 71, 76, 81]",12
39,In The Mood,"Man I'm in the mood..

Feeling good and I wish a niggah would..

In the mood for some woman in my pool..

Understood, I'm the niggah in my hood..

Man I'm in the mood..

Feeling good and I wish a niggah would..

In the mood for some woman in my pool..

Understood, I'm the niggah in my hood..

In the mood, man I'm in the mood.. (x3)

I'm in the mood and I wish a niggah would

Verse 1:

Look, I got the loop ..

I never lost it, I got the juice..

Those exclusives that you like on the gram
I got the shoes

And the problems that I got are like damn
What colour to choose..?

And that shit that only dropped in Japan
Got that in the boot..

Superman..Superman, how i hop out the booth..

Mess with my butter, my niggahs are gutter Mamparas they shoot..

Dooosh...

Mfana dala the booze, Hala at yo mama to cava the moves...

Hotter than stew, ain't nobody hotter, I'm hotter that lava, Ishuuuuu.....

(Hook)

Verse 2:

I got the fliest woman in my pool..

I got the finest linen in my room..

I need a vinyl spinning in the stu..

I need a stylist shipping all my shoes..

I got a finer stitching on my suit..

My style is different, man it's cool..

If you don't get it, I ain't mad at you

Im So high, I need a parachute..

Ooh Para, para, para, parachute

Sheba, Sheba, bheka attitude..

Flow cold, it needs Theraflu..

Oh no, I ain't scared of you..

Oh, oh, what would Sarah do..

No, She would go and get a better dude..

Get More cheese, bring the cheddar through..

My girls booty, got a better view...

(Hook)",Priddy Ugly,1983,"[40, 40, 43, 48, 56, 67, 88]",7
40,Souls,"[Verse 1: Ab-Soul & Alori Joh]
What's your life about? Enlighten me
Is you gon' live on your knees or die on your feet?
It's fire in the street, fire in my Swisher
Fire in between the two legs of your lil' sister
Just get a sip of this elixir
Before they crop us out of the picture
I've never seen a crop circle
But I've seen cops circle the block
I puff squares, but I swear, one day, I'ma stop
My nerves itch
On the brink of my career
While my peers struggle for employment
Can you hear these screams?
(Uncle Sam ain't no kin to me) One, two
Three four grams and a fifth of Hennessy
A bad bitch, fuck the penitentiary
Section 80s babies, blame Ronald Reagan
We raising hell, hell (Oh)
Lord forbid, the homie got wet, so we trying to soak it in
The president is black, but you can't vote for skin
You vote for the better man
Come to our show, you can see the diversity
Unify the people, they gon' peep it universally
We might not change the world
But we gon' manipulate it, I hope you participatin'
Ayo, Dot, won't you let these cats know?
We knew we'd be here, like, back in 04'
Started HiiiPower because our generation needed a generator
In a system meant to disintegrate us (Ooh!)
And all we do is assist them
We're not victors, we're victims
The bigger picture isn't developed yet
Like, what if Keisha was celibate?
Or what if Tammy came across a real man
Who didn't play games like children?
My nigga cheated on his girlfriend
With his girlfriend's girlfriend, let the world end
And everybody tripping off 2012
And the extraterrestrial presence as well
(Odd Future's aight) But our future is not
That martial law shit drop, we gon' all get got
So keep that question mark on your face
Eat your fast food, use your fluoride toothpaste
Hide your feelings from the public, work your lil' nine to five
Don't forget to pay your tithes and thank God you're alive
HiiiPower
And on another note
We focused like the Hubble Telescope
Soul!

[Chorus: Kendrick Lamar & Alori Joh]
Life is a traffic jam, life is a traffic jam
Life is a traffic jam
Life is a traffic jam, life is a traffic jam
Life is a traffic jam, life is a traffic jam
I'm ready to go, ready to go
Life is a traffic jam, life is a traffic jam
Ready to go, ready to go
Life is a traffic jam
Life...

[Verse 2: Kendrick Lamar & Ab-Soul]
I wrote this because I was ordered to
People say I speak for generation Y
Why lie, I do, Section 80
Your son will play me if the radio won't
Daughters that just turn 1 'til 21 listen to Kendrick
For instance:
What's your life about? Enlighten me
Is you gon' live on your knees or die on your feet?
Take out that student loan, and pay off your college degree
And do exactly what you see on TV
True story!
Hmm
Can you repeat that for me, Soul?
What's your life about? Enlighten me
Is you gon' live on your knees or die on your feet?
Is you gon' plead the fifth or sound the horn?
The time is now, my child, come on
See, a lot of y'all don't understand Kendrick Lamar
Because you wonder how I could talk about money, hoes, clothes, God, and history all in the same sentence
You know what all the things have in common?
Only half of the truth, if you tell it
See I spent 23 years on this earth searching for answers
'Til one day I realized I had to come up with my own
I'm not on the outside looking in
I'm not on the inside looking out
I'm in the dead fucking center, looking around
You ever seen a newborn baby kill a grown man?
That's an analogy for the way the world make me react
My innocence been dead
So, the next time I talk about money, hoes, clothes, God, and history all in the same sentence
Just know I meant it, and you felt it
'Cause you too are searching for answers
I'm not the next pop star, I'm not the next socially-aware rapper
I am a human motherfucking being over dope-ass instrumentation
Kendrick Lamar!
Now fuck 'em up, Terrace!
(Soul!)

[Instrumental Solo: Terrace Martin]

[Outro: Kendrick Lamar]
I watch this fire that we’re gathered around
And see that it burns similar to the fire that’s inside you
Section.80
Section.80 babies
A generation of bliss and disobedience
Know they can't control us
Know they can't control you
Know they can't control us
But we can control each other
We build our own world
If you don't leave with nothing else tonight
You will leave with knowing yourself
You will leave knowing that you represent something that's bigger than all of us
Our family
Heart, honor, and respect
This is you
This is me
And we are HiiiPower

[Produced by Terrace Martin]",Kendrick Lamar,1983,"[41, 41, 23, 23, 23, 29, 33, 36, 45, 47, 59, 70]",12
41,Let The Music Play,"(spoken)
One ticket please
Lord have mercy, looks like everybody's here
Hey, what's going on, man?
Yeah, she's at home, yeah she's at home, yeah she's at home

Let the music play
I just wanna dance the night away
Yeah right here, right here where I'm gonna stay
All night long oooh, ooh, ooh, ooh ooo
Let the music play on
Just until I feel this misery is gone
Movin, kickin, groovin
Keep the music strong
On and on and on and on and on and on

I'm out here dancing and still - huh
I can't erase the things I feel
The tender love we used to share
See, it like it's no longer there
I've got to hide what's killing me inside

Chorus

I think I'm gonna be alright - ha ha ha
If I can make it thru the night, oh Lord
I'll just pretend she's here with me
I'll close my eyes, her face I'll see
I know it's make believe, but it's the only hope for me

Chorus",Barry White,1983,"[42, 42, 45, 52, 63, 70, 80, 91]",8
42,Middle Of The Road,"Where's your momma gone
(Where's your momma gone)
Little baby Don?
(Little baby Don?)
Where's your momma gone?
(Where's your momma gone?)
Far, far away

Where's your poppa gone
(Where's your poppa gone)
Little baby Don?
(Little baby Don?)
Where's your poppa gone?
(Where's your poppa gone?)
Far, far away
Far, far away-ay-ay-ay-ay

Last night I heard my momma singin' a song
Ooh wee, chirpy chirpy cheep cheep
Woke up this mornin' and my momma was gone
Ooh wee, chirpy chirpy cheep cheep
Chirpy chirpy cheep cheep chirp

Where's your momma gone
(Where's your momma gone)
Little baby Don?
(Little baby Don?)
Where's your momma gone?
(Where's your momma gone?)
Far, far away

Where's your poppa gone
(Where's your poppa gone)
Little baby Don?
(Little baby Don?)
Where's your poppa gone?
(Where's your poppa gone?)
Far, far away
Far, far away-ay-ay-ay-ay

Last night I heard my momma singin' a song
Ooh wee, chirpy chirpy cheep cheep
Woke up this mornin' and my momma was gone
Ooh wee, chirpy chirpy cheep cheep
Chirpy chirpy cheep cheep chirp

Let's go now

Last night I heard my momma singin' a song
Ooh wee, chirpy chirpy cheep cheep
Woke up this mornin' and my momma was gone
Ooh wee, chirpy chirpy cheep cheep
Chirpy chirpy cheep cheep chirp

All together now

Last night I heard my momma singin' a song
Ooh wee, chirpy chirpy cheep cheep
Woke up this mornin' and my momma was gone
Ooh wee, chirpy chirpy cheep cheep
Chirpy chirpy cheep cheep chirp

One more time now

Last night I heard my momma singin' a song
Ooh wee, chirpy chirpy cheep cheep
Woke up this mornin' and my momma was gone
Ooh wee, chirpy chirpy cheep cheep
Chirpy chirpy cheep cheep chirp",Middle of the Road,1983,"[43, 43, 50]",3
43,An Innocent Man,"Some people stay far away from the door
If there's a chance of it opening up
They hear a voice in the hall outside
And hope that it just passes by

Some people live with the fear of a touch
And the anger of having been a fool
They will not listen to anyone
So nobody tells them a lie

I know you're only protecting yourself
I know you're thinking of somebody else
Someone who hurt you

But I'm not above making up for the love
You've been denying you could ever feel
I'm not above doing anything
To restore your faith if I can

Some people see through the eyes of the old
Before they ever get a look at the young
I'm only willing to hear you cry
Because I am an innocent man

[Chorus]
I am an innocent man
Oh, yes I am

Some people say they will never believe
Of the promise they hear in the dark
Because they only remember too well
They heard somebody tell them before

Some people sleep all alone every night
Instead of taking a lover to bed
Some people find that it's easier to hate
Then to wait anymore

I know you don't want to hear what I say
I know you're gonna keep turning away
But I've been there

And if I can survive I can keep you alive
I'm not above going through it again
I'm not above being cool for a while
If you're cruel to me, I'll understand

Some people run from a possible fight
Some people figure they can never win
And although this is a fight I can lose
The accused is an innocent man

[Chorus]
I am an innocent man
Oh, yes I am
An innocent man

You know you only hurt yourself out of spite
I guess you'd rather be a martyr tonight
That's your decision

But I'm not below anybody I know
If there's a chance of resurrecting a love
I'm not above going back to the start
To find out where the heartache began

Some people hope for a miracle cure
Some people just accept the world as it is
But I'm not willing to lay down and die
Because I am an innocent man

[Chorus]
I am an innocent man
Oh, yes I am
An innocent man, Oooh",Billy Joel,1983,"[44, 44, 51]",3
44,Remember The Night,"Do you remember the night when you went and missed around
Do you remember the night when you was having fun
Do you remember the night when you was on the lose
Do you remember the night when you when you oh fell in love
Do you remember 3x


(ooh)

Remember that night wanna have fun she was right there you on the other side
He was right there you was on the other side talked for a minute you knew what it was
It was love at first sight do you remember that night
Do you 2x
It was love at first sight do you remember that night
Do you 2x
Do you remember the night when you went and missed around
Do you remember the night when you was having fun
Do you remember the night when you was on the lose
Do you remember the night when you when you oh fell in love
Cherish the time you have with your love
I I Cherish the things that you say the way that you say
No One Can Make Feel The Way You Do
I’m Iove with time that you give baby lets make more memories
Lets make a memory
Just the two of us so we can look back at the pass to see how good
Things can be just you and me just the two of us

Every since i meet my boo i vowed to never be untrue
And while I’m even telling to this to you let me make a call and introduce


Can We Meet Monday Or Tuesday or Wednesday No Thursday Better Yet Friday matter of a fact
Any day is good always have time for you


Do you remember the night when you went and missed around
Do you remember the night when you was having fun
Do you remember the night when you was on the lose
Do you remember the night when you when you oh fell in love
Do you remember 3x
Remember that night

She was right there

He was right there

Talked for a minute you knew what it was
It was love at first sight
Now Do You
Do you
Love at first sight do you remember that night
Do you 2x",Chinasweets,1983,"[45, 45, 48, 55, 67]",5
45,Send Me An Angel,"[Hook:] x3
When I got no one left
If I need yo help
I can't do it myself
When I got no one left
(Will you Send me an angel)


[Bridge:]
While I'm gettin this money
Out at the club stuntin
I heard them jackers comin
(Will you Send me an angel)
I get my earn for mo'
When I'm at my lowest low
Say if I go to war
(will you send me an angel)
Lord Just watch over mine
As I lay it down
Get to it one more time

[Verse 1:]
Our Father I promise I'mma straighten up
When my family can say that they done ate enough
When my pockets is full and I ain't scrape enough
And these mother fucking laws ain't out chasing us
And my bills ain't due because I paid em up
And all that anger as a youngster I ain't savin up
AK'ed it up red line traded up (300)!
If you ask me these haters ain't hate enough

[Hook:]

[Bridge:]

[Verse 2:]
Our Father I promise I'mma shake em off
When that G5 Jet start taking off
And these hoes after shows I'mma wave em off
When I'm married but for now I'mma break em off
Yeah its hard to see its a part of me
Blood line of a king yea I'm royalty
I get more of me and tell em I'm ready
Well I'm waiting on this angel, throw wings on my Chevy

[Hook:]

[Bridge:]",Big K.R.I.T.,1983,"[46, 46, 49, 54, 66, 81, 87, 95]",8
46,P.Y.T. (Pretty Young Thing),"[Intro]
You know you, you make me feel so good inside
I always wanted a girl just like you
Such a P.Y.T., Pretty Young Thing, ooh

[Verse 1]
Where did you come from lady?
And ooh won't you take me there
Right away won't you baby?
Tenderoni, you've got to be
Spark my nature, sugar fly with me
Don't you know now is the perfect time
We can make it right, hit the city lights
Then tonight ease the loving pain
Let me take you to the max

[Chorus]
I want to love you (P.Y.T.)
Pretty young thing
You need some loving (T.L.C.)
Tender love and care
And I'll take you there, girl, ooh-oh
I want to love you (P.Y.T.)
Pretty young thing
You need some loving (T.L.C.)
Tender love and care
And I'll take you there
(Anywhere you want to go)
Yes, I will, ooh

[Verse 2]
Nothing can stop this burning desire to be with you
Got to get to you baby
Won't you come, it's emergency
Cool my fire yearning
Honey, come set me free
Don't you know now is the perfect time
We can dim the lights, just to make it right
In the night, hit the loving spot
I'll give you all that I've got

[Chorus]
I want to love you (P.Y.T.)
Pretty young thing
You need some loving (T.L.C.)
Tender love and care
And I'll take you there, yes, I will, yes, I will
I want to love you (P.Y.T.)
Pretty young thing
You need some loving (T.L.C.)
Tender love and care
And I'll take you there
Yes, I will, hee-eh

[Bridge]
Pretty young thing, UH!
You make me sing, ha, ha, ha
Pretty young thing, UH!
You make me sing, ha, ha, ha
Pretty young things, repeat after me
Sing, ""na-na-na"" (Na-na-na)
""Na-na-na-na"" (Na-na-na-na)
Sing, ""na-na-na"" (Na-na-na)
""Na-na-na-na"" (Na-na-na-na)
I will take you there, take you there

[Chorus]
I want to love you (P.Y.T.)
Pretty young thing
You need some loving (T.L.C.)
Tender love and care
And I'll take you there, take you there, take you there
I want to love you (P.Y.T.)
Pretty young thing
You need some loving (T.L.C.)
Tender love and care
And I'll take you there, take you there, hoo-ooh

[Outro]
Hoo-ooh! (I want to love, you P.Y.T., P.Y.T.)
Oh, baby (I want to give, you T.L.C., T.L.C)
Oh, baby
Hold on, ooh-ooh
I want to love, you P.Y.T., P.Y.T
I want to give, you T.L.C., T.L.C
You're such a P.Y.T. to me, pretty young thing
Oh baby, oh baby, hold on
I want to love, you P.Y.T., P.Y.T. (oh, baby)
I want to give, you T.L.C., T.L.C (you can be, ooh)
I just wanna love you, you know?
Ha-ha-ha, I'll give you all that I got",Michael Jackson,1983,"[47, 47, 36, 20, 12, 10, 13, 18, 20, 23, 32, 55, 75]",13
47,Nightbird,"[Verse 1]
And the summer became the fall
I was not ready for the winter
It makes no difference at all
'Cause I wear boots all summer long
My eye makeup, dark, and it's careless
Same circles around my eyes
Sometimes the real color of my skin
My eyes, without any shadow

[Chorus]
And when I call, will you walk gently though my shadow?
The ones who sing at night
The ones who sing at night
The ones you dream of, the ones who walk away
With their capes pulled around them tight
Crying for the night
Cry for the nightbird tonight

[Verse 2]
The winter's really here now
And the blankets that I love
Sometimes I am surrounded by too much love

[Chorus]
And when I call, will you walk gently though my shadow?
It's the ones who sing at night
It's the ones who sing at night
The ones you dream of, the ones who walk away
With their capes pulled around them tight
Crying for the night
Cry for the nightbird tonight

[Instrumental Break]

[Chorus]
And when I call, will you walk gently though my shadow?
It's the ones who sing at night
It's the ones who sing at night
The ones you dream of, the ones who walk away
With their capes pulled around them tight
Crying for the night
Cry for the nightbird tonight
And when I call, will you walk gently though my shadow?
It's the ones who sing at night
The ones who sing at night

[Outro]
And the darkened eyes, through the net of the lace
In the darkness, it's hard to see her face
Pulls back the net
And you feel the touch  of her fingers
And you see she turns the eyes
And you see the eyes of a nightbird
The ones you dream of
Finally the night bird
Finally the night bird
Tonight",Stevie Nicks,1983,"[48, 48, 63]",3
48,So Bad,"[Intro]
Yeah, haha, you feel that, baby?
Yeah, I feel it too, damn
You know, I'm so glad we could spend this time together
You see, I'm not as crazy as you thought I was, am I?

[Verse 1]
I’m the American Dream
I’m the definition of white trash ballin’
I’m right back on 'em with a *err-chick-err, chicka-chick*
I can't call it, same shit, different toilet
Oh, you got a nice ass, darling
Can't wait to get you into my Benz, take you for a spin
What you mean we ain't fuckin'? You take me for a friend?
Let me tell you the whole story of Shady’s origin
You'll be sorry if you slam my Mercedes door again
Now, it all started with my father
I must've got my pimpin' genes from him
The way he left my momma
I'm a rolling stone, just like him, word to Johnny Drama
Keep my entourage with me, baby, I'll make a promise
There ain't nobody as bomb as
Me, I'm as calm as the breeze
I'm the bee's knees, his legs, and his arms
I'm a superstar, girl, I'm ready for you, mama
Why you think the only thing I got on is my pajamas?

[Chorus]
I'm so bad, I'm so good that I’m so bad
I guarantee I'll be the greatest thing you ever had
'Cause you ain't never met nobody like me
And you ain't gonna wanna fuck nobody else again
I'm so bad, I'm so good that I’m so bad
I guarantee I'll be the greatest thing you ever had
'Cause you ain't never met nobody like me
And you ain't gonna wanna fuck nobody else again

[Verse 2]
I'm equivalent to a shot of Cuervo
First I'll kiss your navel, work my way down
Baby, you can lay down on the table
But you may wanna find somethin' more stable
I told you I ain't foolin' from the gate
This ain't the first day of April
But thank you for stayin', April
I'ma make you learn to appreciate me, differentiate me
From these phony, little fishy and sissy fake Gs
Skip over the ""huggy bear,"" and all the ""kissy face,"" please
Initiate phase three, missy, now service me
Take another shot of Jäger, shakin' so nervously
Take your time, baby, oh, you’re the bomb, baby
Oh, you’re doing that even better than your mom, lady
I told you why I’m Shady, you didn't listen now, did ya?
Relax, woman, you know that I’m only kiddin' with ya
Got a twisted sense of humor, it's warped, but I didn't hit ya
I think you’re finally startin' to get the picture, I’m just...

[Chorus]
I'm so bad, I'm so good that I'm so bad
I guarantee I'll be the greatest thing you ever had
'Cause you ain't never met nobody like me
And you ain't gonna wanna fuck nobody else again
I'm so bad, I'm so good that I'm so bad
I guarantee I'll be the greatest thing you ever had
'Cause you ain't never met nobody like me
And you ain't gonna wanna fuck nobody else again

[Bridge]
Call me dynamite, dynamite, dynamite, soul
Call me dynamite, dynamite, dynamite, soul
I can hold you in the morning
But in the evening I gotta go
'Cause I'm on to the next girl
And the next girl I kind of like, oh

[Verse 3]
I got you caught up in the rapture, make you recapture
The feelings you had for your last boyfriend before he slapped ya
You never wanted someone so bad, you're
Sweatin', but if I’m what you wanted
Why’d you panic when I grabbed ya?
Girl, don't be so frantic, I’m just a hopeless romantic
Don't try to fight the feeling of somethin' that's so organic
You can’t ignore it, so don't, just stand before it
Just drop them panties to the floor, let’s get to camcordin'
Damn, shawty, I told you this was bound to happen
Soon as you wrote your number on the napkin
I was bound to work a number on your back
And throw your spine out of alignment
My love has got you so blind that
You couldn't pick Amy Winehouse out of a line-up
So stop at the store, pick a pint up
Let's get the pineapple Schnapps going, no one will knock
'Cause I'ma hang a sign up saying ""Don't Disturb""
Shawty, I'm so superb
I say the right things, don't I spit the dopest words?

[Chorus]
I'm so bad, I'm so good that I'm so bad
I guarantee I'll be the greatest thing you ever had
'Cause you ain't never met nobody like me
And you ain't gonna wanna fuck nobody else again
I'm so bad, I'm so good that I'm so bad
I guarantee I'll be the greatest thing you ever had
'Cause you ain't never met nobody like me
And you ain't gonna wanna fuck nobody else again

[Bridge]
Dynamite, dynamite, dynamite, soul
Dynamite, dynamite, dynamite, soul
I can hold you in the morning
But in the evening I gotta go
'Cause I am on to the next girl
And the next girl I kind of like, oh

[Chorus]
I'm so bad, I'm so good that I'm so bad
I guarantee I'll be the greatest thing you ever had
'Cause you ain't never met nobody like me
And you ain't gonna wanna fuck nobody else again

[Outro]
Dr. Dre
2010
Lightyears ahead of you",Eminem,1983,"[49, 49]",2
