,title,lyrics,artists,date,rank,cnt
0,Lately,"[Intro: Witt Lowry]
Yeah

[Verse 1: Witt Lowry]
Lately, I been reminded, they say that time's of the essence
You pulled me deep from the trenches, I guess we're here for confessions
And lately, I been reminded that love is patient and blind
I could write a million lines and never find the words to define us
I know it's best not to rush
I know you're unsure of your worth, I know how deep that can cut
He broke you down, so you don't feel much, there's forty-thousand strings
Holding back our past precaution, not often I let you in
It's not often you let me in, I get it, I mean why would you to
Take a chance on me then? I get it, I mean why should you?
'Cause me, I'm just a waiter with lucid dreams of the music
And you, you could find any guy, open mind in a student
I say it, in case we lose it, I hope that that never happens
I know our love runs deeper than just lust and attraction
I guess it's all the little things lately that make me think
I remember nights by the beach and us laughin' 'til we can't breathe
Or that CVS down the street, I don't know if you would agree
But I think

[Chorus: Dia Frampton]
Someday I'll change for you
Right now I'm tryna get better
Old flames still burn like new
Some ties are hard to sever
And these walls don't lie, all they speak is truth
In this empty room, all I see is you
Someday I'll change for you
Right now I'm tryna get better

[Verse 2: Witt Lowry]
Lately, I been reminded that love is all that is timeless
The pain you paint on your face, I see strength behind both your eyelids
And lately I been reminded, I'm flawed, and nobody's perfect
The distance isn't easy, but nothin' is when it's worth it
I'm workin' to bring your wall down, I sense the weight that you carry
I wish you would let it all out and trust me, because I can't see
I wish you wouldn't compare me, he loved you without your clothes
But no, he's never seen you naked, never seen into your soul
And I love the way I see your mind wander when I get deep with you
I wonder why you cry when I tell you that I believe in you
I wish that I could take away the pain of how he treated you
My favorite nights were nights when it felt like it were just me and you
Damn, and if you ever cannot stand me
I hope that I made an impact and showed your heart what love can be
Envision us with a family, envision us where it's sandy
I feel you bringin' me closer in love with lovin' what can be
I know

[Chorus: Dia Frampton]
Someday I'll change for you
Right now I'm tryna get better
Old flames still burn like new
Some ties are hard to sever
And these walls don't lie, all they speak is truth
In this empty room, all I see is you
Someday I'll change for you
Right now I'm tryna get better

[Verse 3: Witt Lowry]
I think about the nights you cried as you reminisce on your parents
And the way you know that money can't buy love is apparent
You're self-conscious of your ears, your hair's always down when you wear it
And you know I never drink when I'm Saké drunk, it's apparent
I know, I just love watching you grow, you feel the weight on my soul
I always mess with a temp, I'm always hot when you're cold
And if they told us our love was just for a season
I want you to know I loved you, I gave my all and I mean it
I know…

[Chorus: Dia Frampton]
Someday I'll change for you
Right now I'm tryna get better
Old flames still burn like new
Some ties are hard to sever
And these walls don't lie, all they speak is truth
In this empty room, all I see is you
Someday I'll change for you
Right now I'm tryna get better",Witt Lowry,1998,"[3, 3, 3, 3, 1, 2, 2, 4, 6, 10, 13, 15, 20, 22, 30, 36]",16
1,From This Moment On,"[Intro: Shania Twain]
I do swear that I'll always be there
I'd give anything and everything and I will always care
Through weakness and strength, happiness and sorrow
For better for worse, I will love you
With every beat of my heart

[Verse 1: Shania Twain, Bryan White, Both]
From this moment life has begun
From this moment, you are the one
Right beside you is where I belong
From this moment on
From this moment I have been blessed
I live only for your happiness
And for your love, I'd give my last breath
From this moment on

[Chorus 1: Shania Twain, Bryan White, Both]
I give my hand to you with all my heart
I can't wait to live my life with you, can't wait to start
You and I will never be apart
My dreams came true because of you

[Verse 2: Shania Twain & Bryan White]
From this moment, as long as I live
I will love you, I promise you this
There is nothing I wouldn't give
From this moment on
Ohh

[Chorus 2: Shania Twain, Bryan White, Both]
You're the reason I believe in love
And you're the answer to my prayers from up above
All we need is just the two of us
My dreams came true because of you

[Verse 3: Shania Twain & Bryan White]
From this moment as long as I live
I will love you, I promise you this
There is nothing I wouldn't give
From this moment

[Outro: Shania Twain, Bryan White, Both]
I will love you (I will love you) as long as I live
From this moment on (on)
Mmm, mmm",Shania Twain,1998,"[4, 4, 5, 5]",4
2,...Baby One More Time,"[Intro]
Oh baby, baby
Oh baby, baby

[Verse 1]
Oh baby, baby, how was I supposed to know
That something wasn't right here?
Oh baby, baby, I shouldn't have let you go
And now you're out of sight, yeah

[Pre-Chorus]
Show me how you want it to be
Tell me, baby, 'cause I need to know now, oh, because

[Chorus]
My loneliness is killing me (And I)
I must confess I still believe (Still believe)
When I'm not with you, I lose my mind
Give me a sign
Hit me baby one more time

[Verse 2]
Oh baby, baby, the reason I breathe is you
Boy, you got me blinded
Oh pretty baby, there's nothing that I wouldn't do
It's not the way I planned it

[Pre-Chorus]
Show me how you want it to be
Tell me, baby, 'cause I need to know now, oh, because

[Chorus]
My loneliness is killing me (And I)
I must confess I still believe (Still believe)
When I'm not with you, I lose my mind
Give me a sign
Hit me baby one more time

[Interlude]
Oh baby, baby
Oh baby, baby
Oh baby, baby, how was I supposed to know?
Oh pretty baby, I shouldn't have let you go

[Bridge]
I must confess that my loneliness is killing me now
Don't you know I still believe
That you will be here and give me a sign
Hit me baby one more time

[Chorus]
My loneliness is killing me (And I)
I must confess I still believe (Still believe)
When I'm not with you, I lose my mind
Give me a sign
Hit me baby one more time

[Bridge]
I must confess that my loneliness is killing me now
Don't you know I still believe?
That you will be here and give me a sign
Hit me baby one more time",Britney Spears,1998,"[5, 8, 9, 18, 14, 17]",6
3,Because Of You,"[Verse 1]
I will not make the same mistakes that you did
I will not let myself cause my heart so much misery
I will not break the way you did, you fell so hard
I've learned the hard way to never let it get that far

[Chorus 1]
Because of you
I never stray too far from the sidewalk
Because of you
I learned to play on the safe side so I don't get hurt
Because of you
I find it hard to trust not only me, but everyone around me
Because of you, I am afraid

[Verse 2]
I lose my way
And it's not too long before you point it out
I cannot cry
Because I know that's weakness in your eyes
I'm forced to fake a smile, a laugh, every day of my life
My heart can't possibly break
When it wasn't even whole to start with

[Chorus 1]
Because of you
I never stray too far from the sidewalk
Because of you
I learned to play on the safe side so I don't get hurt
Because of you
I find it hard to trust
Not only me, but everyone around me
Because of you
I am afraid

[Bridge]
I watched you die, I heard you cry every night in your sleep
I was so young, you should have known better than to lean on me
You never thought of anyone else, you just saw your pain
And now I cry in the middle of the night
For the same damn thing

[Chorus 2]
Because of you
I never stray too far from the sidewalk
Because of you
I learned to play on the safe side so I don't get hurt
Because of you
I try my hardest just to forget everything
Because of you
I don't know how to let anyone else in
Because of you
I'm ashamed of my life because it's empty
Because of you
I am afraid

[Outro]
Because of you
Because of you",Kelly Clarkson,1998,"[6, 6, 6, 6, 4, 3, 5, 5, 7, 8, 8, 19, 26]",13
4,Doo Wop (That Thing),"[Intro]
Yo, remember back on the Bully
When cats used to harmonize like
Yo, yo, my men and my women
Don't forget about the deen
Sirat al-Mustaqeem
Yo, it's about a thing, uh, yo, yo
If ya feel real good wave your hands in the air
And lick two shots in the atmosphere!
(Put them up, put them up)
(Put them up, put them up)
(Put them up, put them up)

[Verse 1]
It's been three weeks since you were looking for your friend
The one you let hit it and never called you again
'Member when he told you he was 'bout the Benjamins?
You act like you ain't hear him then give him a little trim
To begin, how you think you're really gon' pretend
Like you wasn't down and you called him again?
Plus, when you give it up so easy you ain't even foolin' him
If you did it then, then you'd probably fuck again
Talking out your neck, sayin' you're a Christian
A Muslim, sleeping with the jinn
Now that was the sin that did Jezebel in
Who you gon' tell when the repercussions spin?
Showing off your ass 'cause you're thinking it's a trend
Girlfriend, let me break it down for you again
You know I only say it 'cause I'm truly genuine
Don't be a hard rock when you really are a gem
Baby girl, respect is just a minimum
Niggas fucked up and you still defending 'em
Now, Lauryn is only human
Don't think I haven't been through the same predicament
Let it sit inside your head like a million women in Philly, Penn
It's silly when girls sell their souls because it's in
Look at where you be in, hair weaves like Europeans
Fake nails done by Koreans
Come again

(A win win, come again
A win win, come again)

[Hook]
Guys you know you'd better watch out
Some girls, some girls are only about
That thing, that thing, that thing
That thing, that thing, that thing

[Verse 2]
The second verse is dedicated to the men
More concerned with his rims and his Timbs than his women
Him and his men come in the club like hooligans
Don't care who they offend, poppin' yang (like you got yen!)
Let's stop pretend, the ones that pack pistols by they waist men
Cristal by the case men, still in they mother's basement
The pretty face men claiming that they did a bid men
Need to take care of they three or four kids
And they face a court case when the child support late
Money taking and heart breaking, now you wonder why women hate men
The sneaky, silent men
The punk, domestic violence men
Quick to shoot the semen, stop acting like boys and be men
How you gonna win when you ain't right within?
How you gonna win when you ain't right within?
How you gonna win when you ain't right within?
Come again, come again
Come again, come again

[Bridge]
Watch out, watch out
Look out, look out
Watch out, watch out
Look out, look out
Watch out, watch out
Look out, look out
Watch out, watch out
Look out, look out

[Hook]
Girls, you know you'd better watch out
Some guys, some guys are only about
That thing, that thing, that thing
That thing, that thing, that thing
Guys, you know you'd better watch out
'Cause girls, some girls are only about
That thing, that thing, that thing
That thing, that thing, that thing

[Skit/Outro]
Class!
Hey, we’ve got some very intelligent women here, man
Do you think you’re too young to really love somebody?
(No! No, no, I don’t think so)
I say it for me, uh, I’m an adult I say, wait
“You’re too young to be in love, this is silly
You’re infatuated or whatever, you got nice jeans
You wear fancy Adidas”, I mean, it might be something I don’t know
(It's the difference from loving somebody and being in love with somebody)
Well, you tell me. What’s the difference?
(Okay, You can love anybody but when you’re in love with somebody you’re looking at it like this: You’re taking that person for what he or she is no matter what he or she look like or no matter what he or she do)
(You’re crazy! You fall in love, you can fall out of love)
(You might stop being in love but you are not gonna stop loving that person)
(Maybe they ain’t never been loved before or been in love before, they don’t know what the feeling is to be loved)
(She poetic)
She killed it, we could end that conversation with that, right?",Lauryn Hill,1998,"[7, 5, 4, 4, 2, 1, 1]",7
5,Love Like This,"[Verse 1]
Running through the heat, heart beat
You shine like silver in the sunlight
You light up my cold heart
It feels right in the sun, the sun
We're running around and 'round
Like nothing else could matter in our lives
But wait, but wait, but wait
The sun will stop shining soon
And you'll be dark in my life
Yeah, you'll be gone
It's as simple as a change of heart
But I'm not gonna think about the future

[Chorus]
A love like this won't last forever
I know that a love like this won't last forever
But I, I don't really mind
I don't really mind at all

[Verse 2]
Step into the night, love
It grows dark but you don't mind
Hiding in the back streets, yeah, you'll never notice me
All that I was thinking about
Was cleaning up my conscience
Lost in the memory as it shakes up the corners of my heart
Was it my mistake?
Or maybe it was just as simple as a change in your heart
Mm, just as simple as a change of heart

[Chorus]
I know now, a love like this won't last forever
I know that a love like this won't last forever
But I

[Bridge]
I know that a love like this won't last forever
I know that a love like this won't last forever
But I, and I
I don't mind at all

[Outro]
A love like this won't last forever
A love like this (a love like this)
A love like this won't last forever
Whoa, oh, oh, oh",Kodaline,1998,"[8, 7, 7, 10, 15, 15, 21]",7
6,Have You Ever?,"[Chorus]
Have you ever loved somebody
So much it makes you cry
Have you ever needed something
So bad you can't sleep at night
Have you ever tried to find the words
But they don't come out right
Have you ever, have you ever

[Verse 1]
Have you ever been in love
Been in love so bad
You'd do anything to make them understand
Have you ever had someone steal your heart away
You'd give anything to make them feel the same
Have you ever searched for words to get you in their heart
But you don't know what to say
And you don't know where to start

[Chorus]
Have you ever loved somebody
So much it makes you cry
Have you ever needed something
So bad you can't sleep at night
Have you ever tried to find the words
But they don't come out right
Have you ever, have you ever

[Verse 2]
Have you ever found the one
You've dreamed of all of your life
You'd do just about anything to look into their eyes
Have you finally found the one you've given your heart to
Only to find that one won't give their heart to you
Have you ever closed your eyes and
Dreamed that they were there
And all you can do is wait for the day when they will care

[Chorus]
Have you ever loved somebody
So much it makes you cry
Have you ever needed something
So bad you can't sleep at night
Have you ever tried to find the words
But they don't come out right
Have you ever, have you ever

[Bridge]
What do I gotta do to get you in my arms baby
What do I gotta say to get to your heart
To make you understand how I need you next to me
Gotta get you in my world
Cause baby I can't sleep

[Chorus]
Have you ever loved somebody
So much it makes you cry
Have you ever needed something
So bad you can't sleep at night
Have you ever tried to find the words
But they don't come out right
Have you ever, have you ever

Have you ever loved somebody
So much it makes you cry
Have you ever needed something
So bad you can't sleep at night (just can't sleep at night )
Have you ever tried to find the words
But they don't come out right
Have you ever, have you ever, ever, ever
Have you ever",Brandy,1998,"[9, 10, 10, 15]",4
7,Lullaby,"[Intro]
I spy
Something beginning with 'S'

[Verse 1]
On candy stripe legs the Spiderman comes
Softly through the shadow of the evening sun
Stealing past the windows of the blissfully dead
Looking for the victim shivering in bed
Searching out fear in the gathering gloom
And suddenly a movement in the corner of the room
And there is nothing I can do when I realize with fright
That the Spiderman is having me for dinner tonight

[Verse 2]
Quietly he laughs and shaking his head
Creeps closer now, closer to the foot of the bed
And softer than shadow and quicker than flies
His arms are all around me and his tongue in my eyes
Be still, be calm, be quiet now, my precious boy
Don't struggle like that or I will only love you more
For it's much too late to get away or turn on the light
The Spiderman is having you for dinner tonight

[Bridge]
And I feel like I'm being eaten
By a thousand million shivering furry holes
And I know that in the morning
I will wake up in the shivering cold
And the Spiderman is always hungry

[Outro]
‘Come into my parlor,’ said the spider to the fly
‘I have a little something here’",The Cure,1998,"[10, 9, 8, 12]",4
8,Goodbye,"[Intro]
Goodbye, no use leading with our chins
This is where our story ends
Never lovers, ever friends
Goodbye, let our hearts call it a day
But before you walk away
I sincerely want to say
Goodbye, bye
Goodbye!
Goodbye, bye
Goodbye!

[Chorus]
You told me that I was crazy
'Til I pulled up on your man and you
You looked like the devil when you waved at me
Bitch, I got something to say to you
Goodbye, bye
Goodbye!

[Verse 1]
Yeah, I cracked my windshield, lucky that I didn't crack you
Bitch, you're a black hole, sucking me in your vacuum
Yeah, I cracked my windshield, lucky that I didn't crack you
And I'm feeling drunk in this hotel room trying to ask you
'Bout all of your past dudes and why they stay so present
'Cause bitch if I'm the future, then why they in yo' presence?
And if I'm the king and you the queen
Then why you acting like a peasant?
(Why you acting like a peasant?)
I thought that you were gonna tell all of your exes
Goodbye, bye
(Fucked it all up! Stupid!)
Goodbye!

[Verse 2]
Let me start with Paul, have fun on your farm!
While you counting your chickens
And your goats while you getting dogged
'Cause you think you love Paola
'Cause you went and fucked Paola
But you're just enamored by pussy power
'Cause you never really got it
So when she threw it, yeah, you caught it
And I knew it but I bought it and Paul's just your puppy
Better keep him on your leash
'Cause the second that he finally gets some more pussy he's gon' leave
But round of applause for all the losers like Paul!
(That's just one bum you should've told)
Goodbye, bye
Goodbye!
Goodbye!

[Verse 3]
Yeah, let me name these hoes!
There was Blake, there was Devon, there was Igor, there was Paul
Then I found out you're a prostitute
So there's more names than I recall!
Should've listened to the cops! Should've listened to my pops!
Should've listened to Bugus, man, why did I not?
Because I, I really loved you
Oh, I, I really loved you
But you're a money hungry ho
Guess what I'm saying

[Chorus]
You told me that I was crazy
'Til I pulled up on your man and you
You looked like the devil when you waved at me
Bitch, I got something to say to you
Goodbye (Know you fucked this up!), bye
(And I'ma call you from the Grammies, too!)
Goodbye! (Hopefully you pick up, so I can tell you again)
Goodbye-bye-bye!",Russ,1998,[11],1
9,Trippin',"[Chorus]
Punch you in the face, muthafucka I knock ya teeth out
Every time I come through, nigga I got my heat out
If you want smoke, ain't nothin' we gotta speak 'bout
See you with that red flag on, what that be 'bout
Punch you in the face, muthafucka I knock ya teeth out
Every time I come through, nigga I got my heat out
If you want smoke, ain't nothin' we gotta speak 'bout
See you with that red flag on, what that be 'bout
Throw ya hood up, nigga bang
How you tryna rep the hood, you ain't even gang
Throw ya hood up, nigga bang
How you tryna rep the hood, you ain't even gang

[Verse 1]
I'm set trippin' on you niggas
Y'all don't bleed like I bleed, I'm gorilla
The homies mad cause some crips is my hittas
I do a show, drop a bag, they gonna get ya
I'm colorblind, I can't see shit
But this mac on my dresser with a full clip
I don't crack under pressure, fuck the bullshit
When I slide, homicide, then a news clip
Reporting live from your hood
On the 5 I wish you would
Come around me with that fake shit
Throwing gang signs, we don't say shit
Applying pressure when I run him down
I'ma start G-checking all you fuckin' clowns
One question, are you fuckin' down?
Wrong answer, here's a hunnid rounds

[Chorus]
Punch you in the face, muthafucka I knock ya teeth out
Every time I come through, nigga I got my heat out
If you want smoke, ain't nothin' we gotta speak 'bout
See you with that red flag on, what that be 'bout
Punch you in the face, muthafucka I knock ya teeth out
Every time I come through, nigga I got my heat out
If you want smoke, ain't nothin' we gotta speak 'bout
See you with that red flag on, what that be 'bout
Throw ya hood up, nigga bang
How you tryna rep the hood, you ain't even gang
Throw ya hood up, nigga bang
How you tryna rep the hood, you ain't even gang

[Bridge]
Who brought you home, how you turn blood?
Who loc'd you in, how you turn cuz?
Who brought you home, how you turn blood?
Who loc'd you in, how you turn cuz?

[Verse 2]
Give it to a nigga right in broad day
On his block, fuck a warning shot, let 'em all spray
Throwin' shots, right in front of cops, wit a long K
Fuck a opp, let his body rot in his hallway
He got hit, she got hit, then the V flipped
Try and run, shots fired, then his knees clipped
Snatch his flag, now he mad, I'ma polygraph
Why you lyin', now you lyin' in a bodybag

[Chorus]
Punch you in the face, muthafucka I knock ya teeth out
Every time I come through, nigga I got my heat out
If you want smoke, ain't nothin' we gotta speak 'bout
See you with that red flag on, what that be 'bout
Punch you in the face, muthafucka I knock ya teeth out
Every time I come through, nigga I got my heat out
If you want smoke, ain't nothin' we gotta speak 'bout
See you with that red flag on, what that be 'bout
Throw ya hood up, nigga bang
How you tryna rep the hood, you ain't even gang
Throw ya hood up, nigga bang
How you tryna rep the hood, you ain't even gang

[Bridge]
Who brought you home, how you turn blood?
Who loc'd you in, how you turn cuz?
Who brought you home, how you turn blood?
Who loc'd you in, how you turn cuz?",Casanova,1998,"[12, 11, 14, 20, 18, 18, 22, 37]",8
